s2id,iso3,label,sublabel,lat,lon,dock,distance_from_shore_m,tmt_label,tmt_sublabel,PSMA_Use,Use
10406463,NGA,ESCRAVOS,ESCRAVOS,5.6087037525168153,5.2713965819448578,false,1000.0,,,,
10406469,NGA,ESCRAVOS,ESCRAVOS,5.6052675651434534,5.2810146428217344,false,1000.0,,,,
1040646d,NGA,ESCRAVOS,ESCRAVOS,5.608085610344868,5.2863110249876222,false,1000.0,,,,
10406471,NGA,ESCRAVOS,ESCRAVOS,5.6135252002152569,5.2813754413619245,false,1000.0,,,,
10407b51,NGA,ESCRAVOS,ESCRAVOS GAS,5.6161282289542029,5.2203260912205041,true,1000.0,,,,
104064ad,NGA,ESCRAVOS,ESCRAVOS GAS,5.6152627309907333,5.2289780827059413,false,1000.0,,,,
10406461,NGA,ESCRAVOS,ESCRAVOS,5.6054376429405712,5.2716391824686024,false,1000.0,,,,
10406489,NGA,ESCRAVOS,ESCRAVOS,5.6093219998489268,5.2665666344674307,false,1000.0,,,,
10406465,NGA,ESCRAVOS,ESCRAVOS,5.6082043347957216,5.2762897973997012,false,1000.0,,,,
104064a9,NGA,ESCRAVOS,ESCRAVOS GAS,5.6192891570577856,5.2343250168490245,false,1000.0,,,,
104064a7,NGA,ESCRAVOS,ESCRAVOS GAS,5.6202533666201342,5.2397393869438931,false,1000.0,,,,
1040647d,NGA,ESCRAVOS,ESCRAVOS,5.6128479604759667,5.2711406756051771,false,1000.0,,,,
103c7571,NGA,LAGOS,LAGOS,6.3832638773146027,3.3869798774710396,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c756d,NGA,LAGOS,LAGOS,6.3783326117560319,3.391456342126201,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7575,NGA,LAGOS,LAGOS,6.3777039520101226,3.3822784939478834,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7573,NGA,LAGOS,LAGOS,6.3777547246217026,3.3868236885791791,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c756f,NGA,LAGOS,LAGOS,6.3828130559510594,3.391256176121018,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7577,NGA,LAGOS,LAGOS,6.3834476857784219,3.3825624074252394,false,2000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c753d,NGA,LAGOS,LAGOS,6.3670881361837539,3.4011395847191008,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7521,NGA,LAGOS,LAGOS,6.3565408001196415,3.4017146572405932,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7523,NGA,LAGOS,LAGOS,6.3619285356216428,3.4018066882660989,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0abf,NGA,LAGOS,LAGOS,6.3772336142266512,3.4372382028414465,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7507,NGA,LAGOS,LAGOS,6.3627927795514658,3.3820605168237994,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c751b,NGA,LAGOS,LAGOS,6.3628679776707582,3.3914625855319667,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c75ab,NGA,LAGOS,LAGOS,6.3567510940918543,3.3766553692272963,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c753f,NGA,LAGOS,LAGOS,6.3723508492104086,3.4008845270860277,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c751f,NGA,LAGOS,LAGOS,6.356413455056197,3.3967415288431027,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c766f,NGA,LAGOS,TIN CAN ISLAND,6.3675018519465141,3.3265897119538828,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7671,NGA,LAGOS,TIN CAN ISLAND,6.3674596656114524,3.330967557322333,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7519,NGA,LAGOS,LAGOS,6.3625018307356944,3.3971123670381238,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c75d9,NGA,LAGOS,TIN CAN ISLAND,6.3677336443916328,3.34112385935567,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0a95,NGA,LAGOS,LAGOS,6.3773613789369037,3.4424804241085623,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7515,NGA,LAGOS,LAGOS,6.3727779684390553,3.3967694726998152,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7517,NGA,LAGOS,LAGOS,6.3671669838212441,3.3970222191910979,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c75df,NGA,LAGOS,TIN CAN ISLAND,6.3729769531100873,3.34129158344478,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c751d,NGA,LAGOS,LAGOS,6.3566927018072867,3.3922291130645084,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7503,NGA,LAGOS,LAGOS,6.3559610276614649,3.3865941267958894,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7501,NGA,LAGOS,LAGOS,6.3569228501679582,3.3818521626076716,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c75a9,NGA,LAGOS,TIN CAN ISLAND,6.3617807897935039,3.3769193799253423,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7677,NGA,LAGOS,TIN CAN ISLAND,6.3677142560579929,3.3363935983485833,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7505,NGA,LAGOS,LAGOS,6.3626892921068414,3.3865839048478281,false,4000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74b7,NGA,LAGOS,LAGOS,6.3302190685724309,3.4117761971340763,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b4b,NGA,LAGOS,LAGOS,6.3305361332506065,3.4222035097931482,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c748f,NGA,LAGOS,LAGOS,6.3251658067126977,3.386854647723629,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b1b,NGA,LAGOS,LAGOS,6.3457835680776666,3.4474003429637792,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b4d,NGA,LAGOS,LAGOS,6.3251970648756748,3.422087679047944,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b01,NGA,LAGOS,LAGOS,6.3504084647710988,3.4575638626720022,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b47,NGA,LAGOS,LAGOS,6.3297692997688326,3.43250482068573,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0bab,NGA,LAGOS,LAGOS,6.3511294118570794,3.4626599171504209,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b3d,NGA,LAGOS,LAGOS,6.340384639511103,3.4372612353116438,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0bad,NGA,LAGOS,LAGOS,6.3508504865668183,3.4674232889214194,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7415,NGA,LAGOS,LAGOS,6.3306437849910742,3.3564922392475762,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7419,NGA,LAGOS,LAGOS,6.3301944783722881,3.3465110728390268,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c76a3,NGA,LAGOS,TIN CAN ISLAND,6.3317517315755873,3.3316409117668426,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b1d,NGA,LAGOS,LAGOS,6.3507750265072849,3.4474929315901783,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7465,NGA,LAGOS,LAGOS,6.3253517324817,3.3716902463482672,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b03,NGA,LAGOS,LAGOS,6.3508272236413186,3.4522431013284525,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b15,NGA,LAGOS,LAGOS,6.33560961968362,3.4420702920308681,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c76a1,NGA,LAGOS,TIN CAN ISLAND,6.3304475448207835,3.3369234359150965,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b49,NGA,LAGOS,LAGOS,6.3300601087089463,3.4272257612809529,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7971,NGA,LAGOS,LAGOS,6.3259037516135885,3.2108222661002817,false,8000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c0b07,NGA,LAGOS,LAGOS,6.3457665602854112,3.4570941696165769,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7469,NGA,LAGOS,LAGOS,6.3308601307180741,3.3665781894924822,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74bb,NGA,LAGOS,LAGOS,6.3251087355419395,3.4068028799993959,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7413,NGA,LAGOS,LAGOS,6.3253074121050474,3.3566768541744492,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b3f,NGA,LAGOS,LAGOS,6.3355309572335088,3.4371740396109924,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74bf,NGA,LAGOS,LAGOS,6.3299759967058336,3.4016374679156476,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c76a7,NGA,LAGOS,TIN CAN ISLAND,6.325017512405716,3.3362418626692381,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b17,NGA,LAGOS,LAGOS,6.3401522546947442,3.4424012542457807,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0ba9,NGA,LAGOS,LAGOS,6.34578507573666,3.4624885081757228,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c741d,NGA,LAGOS,LAGOS,6.32553607090313,3.3406227192208227,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b05,NGA,LAGOS,LAGOS,6.3458669844269417,3.4525636662813919,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c746b,NGA,LAGOS,LAGOS,6.3303449624410923,3.3613767638596066,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74b5,NGA,LAGOS,LAGOS,6.330006561402139,3.4171587175043237,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7493,NGA,LAGOS,LAGOS,6.3302261896312393,3.3918302122086628,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74b9,NGA,LAGOS,LAGOS,6.3301669169161672,3.406721221241118,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c746d,NGA,LAGOS,LAGOS,6.3250390643097605,3.3614445032814269,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7467,NGA,LAGOS,LAGOS,6.3301302458814463,3.3718954199198556,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c741f,NGA,LAGOS,LAGOS,6.3306538037295947,3.3412191798929554,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c741b,NGA,LAGOS,LAGOS,6.3253620859481128,3.3467091160148987,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c746f,NGA,LAGOS,LAGOS,6.3251287522591024,3.3667405374647088,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7417,NGA,LAGOS,LAGOS,6.3306003026230426,3.351423809111163,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7495,NGA,LAGOS,LAGOS,6.3302055419998986,3.3971137932783457,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c748d,NGA,LAGOS,LAGOS,6.3298313017197358,3.3868183229779061,false,8000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7afd,NGA,LAGOS,LAGOS,6.2624268344841809,3.2206847158646843,false,16000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103f9065,NGA,ESCRAVOS,ESCRAVOS,5.5295920186731617,4.8602703447002211,false,32000.0,,,,
103f906f,NGA,ESCRAVOS,ESCRAVOS,5.52843033620478,4.8644550802590869,false,32000.0,,,,
1068e191,NGA,BONNY TERMINAL,T MANIS,4.10767780539045,7.1229875924964938,false,31000.0,,,,
1068e18f,NGA,BONNY TERMINAL,T MANIS,4.1109886954472721,7.1229250135861228,false,31000.0,,,,
103c7b9f,NGA,LAGOS,LAGOS,6.2733894429972672,3.1952869413686655,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b83,NGA,LAGOS,LAGOS,6.2739565744832682,3.185630765866073,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7ba7,NGA,LAGOS,LAGOS,6.2731370741864207,3.2056284681316125,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7ba1,NGA,LAGOS,LAGOS,6.2733958457919039,3.2002782244317021,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7ba9,NGA,LAGOS,LAGOS,6.2732435073032269,3.2105366683871916,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b77,NGA,LAGOS,LAGOS,6.2684388978415013,3.1904799382432434,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a55,NGA,LAGOS,LAGOS,6.273132678999664,3.2208072179958163,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b0b,NGA,LAGOS,LAGOS,6.2678437650609862,3.2011431857722115,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a59,NGA,LAGOS,LAGOS,6.2732708516902358,3.2301948497562063,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7aff,NGA,LAGOS,LAGOS,6.2674024287043339,3.2202825645117579,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b07,NGA,LAGOS,LAGOS,6.2682609760142007,3.2105444882131851,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7bab,NGA,LAGOS,LAGOS,6.2731413616415921,3.2158821984160073,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a57,NGA,LAGOS,LAGOS,6.2733245998910405,3.2254271400212606,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a5f,NGA,LAGOS,LAGOS,6.2729147956619231,3.2354803094038966,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b9d,NGA,LAGOS,LAGOS,6.2730490630318929,3.1905845374106185,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7af9,NGA,LAGOS,LAGOS,6.2683913580166069,3.2251394142466978,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b01,NGA,LAGOS,LAGOS,6.267664319069354,3.2156588243943007,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b09,NGA,LAGOS,LAGOS,6.2680822576463644,3.2055446569136659,false,15000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103f89f9,NGA,ESCRAVOS,OGIDIGBE,5.4588936518842521,5.0524511477487462,false,15000.0,,,,
10664e07,NGA,NGA-7,ONNE PORT,4.267445709218574,8.30066337131598,false,30000.0,,,,
10664e01,NGA,NGA-7,ONNE PORT,4.2676647716390237,8.3059877057901055,false,30000.0,,,,
1068e19b,NGA,BONNY TERMINAL,BONNY TERMINAL,4.10756018939598,7.1285012616675623,false,30000.0,,,,
1068e185,NGA,BONNY TERMINAL,SHELL SLOT BONNY,4.1109717896361673,7.1282248230838459,false,30000.0,,,,
106b05a9,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2470385763857648,5.6071169792520879,false,30000.0,,,,
106b0507,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2481394350442114,5.6024152413013519,false,30000.0,,,,
106b05ab,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2511168958558105,5.6067388531536109,false,30000.0,,,,
106b05af,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2445632115398508,5.6129707091897885,false,30000.0,,,,
106b05bb,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2413587110124462,5.61730576197224,false,30000.0,,,,
106b0501,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.252113139702324,5.6016108396643514,false,30000.0,,,,
106b05b1,NGA,PENNINGTON TERMINAL,PENNINGTON OIL TERMINAL,4.2465549916253433,5.61722608242334,false,29000.0,,,,
103c7693,NGA,LAGOS,TIN CAN ISLAND,6.3412910966814344,3.3213224263685275,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74c9,NGA,LAGOS,LAGOS,6.3353883201523189,3.4117729135622556,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b25,NGA,LAGOS,LAGOS,6.3457311343240486,3.4324142072900528,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74cd,NGA,LAGOS,LAGOS,6.3405904294758191,3.4170435368891265,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7425,NGA,LAGOS,LAGOS,6.3416322337984061,3.3462915323406941,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b39,NGA,LAGOS,LAGOS,6.3355711347283652,3.4320819818483863,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b3b,NGA,LAGOS,LAGOS,6.3407100655589668,3.4321729697832359,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7697,NGA,LAGOS,TIN CAN ISLAND,6.3364108815659028,3.3263530254132285,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c769b,NGA,LAGOS,TIN CAN ISLAND,6.3413919927283411,3.3314789623035197,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7461,NGA,LAGOS,LAGOS,6.3299870120192381,3.3761348932871074,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7441,NGA,LAGOS,LAGOS,6.3355902691492343,3.3616924451044565,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7427,NGA,LAGOS,TIN CAN ISLAND,6.3412916266503823,3.3414752907987593,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7695,NGA,LAGOS,TIN CAN ISLAND,6.3362487237156593,3.3213714896747883,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b27,NGA,LAGOS,LAGOS,6.3510471229861949,3.4322727699895506,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b35,NGA,LAGOS,LAGOS,6.3352944938151179,3.4221989502085446,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c769d,NGA,LAGOS,TIN CAN ISLAND,6.3416158015510149,3.3364561306115506,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b31,NGA,LAGOS,LAGOS,6.3402634156630908,3.4275968656446412,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0ae3,NGA,LAGOS,LAGOS,6.3564598510872425,3.447127286921948,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0a57,NGA,LAGOS,LAGOS,6.361379967082577,3.4625595761719232,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c743f,NGA,LAGOS,LAGOS,6.3352678714613067,3.3567879127853888,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0aff,NGA,LAGOS,LAGOS,6.3567119988632044,3.4573180798225756,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7439,NGA,LAGOS,LAGOS,6.3413168551787127,3.3566443128453023,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7447,NGA,LAGOS,LAGOS,6.3407942828561117,3.3615863763554632,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7489,NGA,LAGOS,LAGOS,6.3250760879638479,3.381918130546552,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0afb,NGA,LAGOS,LAGOS,6.3615103875758763,3.4523154162877612,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74cb,NGA,LAGOS,LAGOS,6.3353065192699276,3.4170546315459798,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c76ed,NGA,LAGOS,TIN CAN ISLAND,6.3417664157574078,3.3164249880025998,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7691,NGA,LAGOS,TIN CAN ISLAND,6.3414415967354847,3.326241458657361,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7463,NGA,LAGOS,LAGOS,6.3250529917422496,3.3764508674415441,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b37,NGA,LAGOS,LAGOS,6.3354893182899445,3.4275309506251905,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b23,NGA,LAGOS,LAGOS,6.3460342076063379,3.437158188380121,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0af9,NGA,LAGOS,LAGOS,6.3614086880652936,3.4575126057909209,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c743b,NGA,LAGOS,LAGOS,6.340986730376077,3.35152055815933,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0a55,NGA,LAGOS,LAGOS,6.3561411363367837,3.4628263033395177,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74c5,NGA,LAGOS,LAGOS,6.3407491508475813,3.4069916803832854,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0ae5,NGA,LAGOS,LAGOS,6.3614936447840549,3.4470980447506729,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7423,NGA,LAGOS,LAGOS,6.3356106316859329,3.346338765813504,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c748b,NGA,LAGOS,LAGOS,6.3303519305712115,3.3817939096625582,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b2f,NGA,LAGOS,LAGOS,6.34574246476099,3.427146475662187,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b21,NGA,LAGOS,LAGOS,6.3510641603164313,3.437045501555819,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7699,NGA,LAGOS,TIN CAN ISLAND,6.3358520359101949,3.3311515462917405,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b33,NGA,LAGOS,LAGOS,6.3405997493611137,3.4219566701127659,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b19,NGA,LAGOS,LAGOS,6.3461519874711279,3.4422380500153027,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c76eb,NGA,LAGOS,LAGOS,6.33640654366768,3.316396378048255,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c743d,NGA,LAGOS,LAGOS,6.3356186804402892,3.3515817326451236,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b29,NGA,LAGOS,LAGOS,6.3513798460442672,3.4274984321157338,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74cf,NGA,LAGOS,LAGOS,6.3404769062656161,3.4116967063559205,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c769f,NGA,LAGOS,TIN CAN ISLAND,6.3356431816556782,3.3363498819207642,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c74c7,NGA,LAGOS,LAGOS,6.33558619887465,3.4071185687197443,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0afd,NGA,LAGOS,LAGOS,6.3561732694806912,3.452529022528724,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7421,NGA,LAGOS,LAGOS,6.3354954360718843,3.3418332847393777,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0a53,NGA,LAGOS,LAGOS,6.356657697108381,3.4673169192960369,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c0b1f,NGA,LAGOS,LAGOS,6.3507369791701054,3.4420714655896312,false,7000.0,LAGOS,OUTER ANCHORAGE EAST,true,Outer anchorage 
103c7a53,NGA,LAGOS,LAGOS,6.2780615578552839,3.2206732766103432,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7bbd,NGA,LAGOS,LAGOS,6.2834067879079472,3.2005344526579913,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a51,NGA,LAGOS,LAGOS,6.2780142000856882,3.2257185210398447,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b9b,NGA,LAGOS,LAGOS,6.2777988542511842,3.1904975423628086,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7baf,NGA,LAGOS,LAGOS,6.2782093742495526,3.2105759076734617,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7ba5,NGA,LAGOS,LAGOS,6.2783272847640168,3.205685770057733,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b91,NGA,LAGOS,LAGOS,6.2836886969427734,3.1907606349875164,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7a5d,NGA,LAGOS,LAGOS,6.27838388470119,3.2357583005025057,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
103c7b97,NGA,LAGOS,LAGOS,6.2837006144085352,3.195148457020633,false,14000.0,LAGOS,OUTER ANCHORAGE WEST,true,Outer anchorage 
