"";"s2id";"iso3";"label";"sublabel";"lat";"lon";"distance_from_shore_m";"dock"
"547";"103c738b";"NGA";"LAGOS";"LAGOS";6,30924935063405;3,36114274586692;10000;FALSE
"548";"103c76cf";"NGA";"LAGOS";"LAGOS";6,31961333300303;3,31162981835273;10000;FALSE
"549";"103c0b99";"NGA";"LAGOS";"LAGOS";6,329808368399;3,46716389095805;10000;FALSE
"550";"103c735f";"NGA";"LAGOS";"LAGOS";6,30861555759698;3,40191038558783;10000;FALSE
"551";"103c740b";"NGA";"LAGOS";"LAGOS";6,31435003113541;3,35620472111488;10000;FALSE
"552";"103c74a1";"NGA";"LAGOS";"LAGOS";6,31420994833813;3,4019868672561;10000;FALSE
"553";"103c0b71";"NGA";"LAGOS";"LAGOS";6,32509644603094;3,45278399512899;10000;FALSE
"554";"103c7401";"NGA";"LAGOS";"LAGOS";6,31444585782679;3,34140635845441;10000;FALSE
"555";"103c749d";"NGA";"LAGOS";"LAGOS";6,31415558718692;3,39181188679966;10000;FALSE
"556";"103c0b73";"NGA";"LAGOS";"LAGOS";6,32980279123581;3,45250517584267;10000;FALSE
"557";"103c76cb";"NGA";"LAGOS";"LAGOS";6,31460460780167;3,31620809756895;10000;FALSE
"558";"103c7357";"NGA";"LAGOS";"LAGOS";6,30926433110278;3,41151937312878;10000;FALSE
"559";"103c7381";"NGA";"LAGOS";"LAGOS";6,30889848225546;3,37680972331933;10000;FALSE
"560";"103c7363";"NGA";"LAGOS";"LAGOS";6,30968634840736;3,39187691342737;10000;FALSE
"561";"103c737d";"NGA";"LAGOS";"LAGOS";6,30920310775942;3,38718758317793;10000;FALSE
"562";"103c76ad";"NGA";"LAGOS";"LAGOS";6,31429572870799;3,33127696623451;10000;FALSE
"563";"103c73ff";"NGA";"LAGOS";"LAGOS";6,3093630057613;3,34154821173767;10000;FALSE
"564";"103c7389";"NGA";"LAGOS";"LAGOS";6,30941988961166;3,36652777372379;10000;FALSE
"565";"103c74ab";"NGA";"LAGOS";"LAGOS";6,31424427549613;3,41705321045579;10000;FALSE
"566";"103c7355";"NGA";"LAGOS";"LAGOS";6,30895686177758;3,41668394495904;10000;FALSE
"567";"103c76b5";"NGA";"LAGOS";"LAGOS";6,31458354112614;3,3212467806563;10000;FALSE
"568";"103c0b5d";"NGA";"LAGOS";"LAGOS";6,31872000711183;3,43707438460731;10000;FALSE
"569";"103c7961";"NGA";"LAGOS";"LAGOS";6,31567131023526;3,20133188733549;10000;FALSE
"570";"103c0b77";"NGA";"LAGOS";"LAGOS";6,32506025448531;3,45757760118299;10000;FALSE
"571";"103c0b6f";"NGA";"LAGOS";"LAGOS";6,3247891900549;3,44738451759437;10000;FALSE
"572";"103c7477";"NGA";"LAGOS";"LAGOS";6,31443667989989;3,36625999560524;10000;FALSE
"573";"103c7475";"NGA";"LAGOS";"LAGOS";6,31431458782764;3,3615539924782;10000;FALSE
"574";"103c7983";"NGA";"LAGOS";"LAGOS";6,32073062767236;3,22087990093272;10000;FALSE
"575";"103c7483";"NGA";"LAGOS";"LAGOS";6,31451227261425;3,38671684172206;10000;FALSE
"576";"103c73f5";"NGA";"LAGOS";"LAGOS";6,30929453804035;3,35630582748502;10000;FALSE
"577";"10407871";"NGA";"NGA-81";"NEW ORLEANS";5,56695484224077;5,06735359260052;10000;FALSE
"578";"1040763f";"NGA";"ESCRAVOS";"OGIDIGBE";5,4799928894733;5,078050536251;11000;FALSE
"579";"10407649";"NGA";"ESCRAVOS";"OGIDIGBE";5,49048746206608;5,08345188986806;11000;FALSE
"580";"10407639";"NGA";"ESCRAVOS";"OGIDIGBE";5,48509729112631;5,07824995403081;11000;FALSE
"581";"10407669";"NGA";"ESCRAVOS";"OGIDIGBE";5,47477041784903;5,08887650160471;11000;FALSE
"582";"10407641";"NGA";"ESCRAVOS";"OGIDIGBE";5,48007075905335;5,08285419990009;11000;FALSE
"583";"10407647";"NGA";"ESCRAVOS";"OGIDIGBE";5,48457274005908;5,08316280930522;11000;FALSE
"584";"10407637";"NGA";"ESCRAVOS";"OGIDIGBE";5,48995252081472;5,07820894324158;11000;FALSE
"585";"103c7391";"NGA";"LAGOS";"LAGOS";6,29822550114525;3,36652470653727;11000;FALSE
"586";"103c70d5";"NGA";"LAGOS";"LAGOS";6,3098125653771;3,29600134373098;11000;FALSE
"587";"103c7bd1";"NGA";"LAGOS";"LAGOS";6,30513464781272;3,21038899814888;11000;FALSE
"588";"103c712d";"NGA";"LAGOS";"LAGOS";6,30951541601812;3,30643275406046;11000;FALSE
"589";"103c73f1";"NGA";"LAGOS";"LAGOS";6,30406106662904;3,35111467565472;11000;FALSE
"590";"103c7379";"NGA";"LAGOS";"LAGOS";6,30338701234782;3,38161309386327;11000;FALSE
"591";"103c738d";"NGA";"LAGOS";"LAGOS";6,30359505748952;3,36128034235168;11000;FALSE
"592";"103c772d";"NGA";"LAGOS";"LAGOS";6,3147801863264;3,29075371633689;11000;FALSE
"593";"103c73fd";"NGA";"LAGOS";"LAGOS";6,30394019004716;3,3413030339545;11000;FALSE
"594";"103c73ed";"NGA";"LAGOS";"LAGOS";6,29876997656899;3,35654150075324;11000;FALSE
"595";"103c7133";"NGA";"LAGOS";"LAGOS";6,31008767545943;3,31095590261079;11000;FALSE
"596";"103c7377";"NGA";"LAGOS";"LAGOS";6,29830968555279;3,38130759655271;11000;FALSE
"597";"103c7385";"NGA";"LAGOS";"LAGOS";6,3036584620117;3,37151710641312;11000;FALSE
"598";"103c7bd7";"NGA";"LAGOS";"LAGOS";6,31000556385723;3,21087085993747;11000;FALSE
"599";"103c7371";"NGA";"LAGOS";"LAGOS";6,29871841238794;3,38663464409636;11000;FALSE
"600";"103c735d";"NGA";"LAGOS";"LAGOS";6,30397105571534;3,4017854945978;11000;FALSE
"601";"103c739b";"NGA";"LAGOS";"LAGOS";6,29850621447768;3,37164356291186;11000;FALSE
"602";"103c0b63";"NGA";"LAGOS";"LAGOS";6,31366945240913;3,44780001454423;11000;FALSE
"603";"103c7383";"NGA";"LAGOS";"LAGOS";6,30347702150162;3,37615698853;11000;FALSE
"604";"103c73e3";"NGA";"LAGOS";"LAGOS";6,298750257089;3,3415202255833;11000;FALSE
"605";"103c73fb";"NGA";"LAGOS";"LAGOS";6,30358132542758;3,34618230289958;11000;FALSE
"606";"103c7bfb";"NGA";"LAGOS";"LAGOS";6,30510456940214;3,18547186688135;11000;FALSE
"607";"103c7145";"NGA";"LAGOS";"LAGOS";6,29879255777477;3,32619316663151;11000;FALSE
"608";"103c73ef";"NGA";"LAGOS";"LAGOS";6,29862892233708;3,35173158052968;11000;FALSE
"609";"103c7bd9";"NGA";"LAGOS";"LAGOS";6,3101328074546;3,20548528572831;11000;FALSE
"610";"103c76d3";"NGA";"LAGOS";"LAGOS";6,31479346717602;3,30622378389802;11000;FALSE
"611";"103c0b79";"NGA";"LAGOS";"LAGOS";6,31959574346542;3,45734356325268;11000;FALSE
"612";"103c7be1";"NGA";"LAGOS";"LAGOS";6,30980783266236;3,1951785721336;11000;FALSE
"613";"103c7343";"NGA";"LAGOS";"LAGOS";6,29827306427403;3,40178004492333;11000;FALSE
"614";"103c7a27";"NGA";"LAGOS";"LAGOS";6,30994626651905;3,2311130098618;11000;FALSE
"615";"103c73e5";"NGA";"LAGOS";"LAGOS";6,29864342832414;3,34653454104365;11000;FALSE
"616";"103c712b";"NGA";"LAGOS";"LAGOS";6,30935549961598;3,30108009112367;11000;FALSE
"617";"103c7733";"NGA";"LAGOS";"LAGOS";6,31440398649975;3,28589134752396;11000;FALSE
"618";"103c7a29";"NGA";"LAGOS";"LAGOS";6,30977538480046;3,22588608482958;11000;FALSE
"619";"103c7157";"NGA";"LAGOS";"LAGOS";6,30402665622891;3,33644758871658;11000;FALSE
"620";"103c737b";"NGA";"LAGOS";"LAGOS";6,30369635380798;3,38673751390796;11000;FALSE
"621";"103c7be7";"NGA";"LAGOS";"LAGOS";6,30503402222701;3,19579849823609;11000;FALSE
"622";"103c739d";"NGA";"LAGOS";"LAGOS";6,29809437815427;3,37693347477563;11000;FALSE
"623";"103c7bdf";"NGA";"LAGOS";"LAGOS";6,30988991227309;3,20044092832468;11000;FALSE
"624";"103c7367";"NGA";"LAGOS";"LAGOS";6,30423220733912;3,39669823844228;11000;FALSE
"625";"103c7351";"NGA";"LAGOS";"LAGOS";6,30378730535964;3,4116071493589;11000;FALSE
"626";"103c734d";"NGA";"LAGOS";"LAGOS";6,2982809820662;3,41709120722331;11000;FALSE
"627";"103c7353";"NGA";"LAGOS";"LAGOS";6,30403364257839;3,41688744014362;11000;FALSE
"628";"103c7bdb";"NGA";"LAGOS";"LAGOS";6,30500073987711;3,20573879688452;11000;FALSE
"629";"103c73f3";"NGA";"LAGOS";"LAGOS";6,30407679238534;3,35662751946847;11000;FALSE
"630";"103c76d5";"NGA";"LAGOS";"LAGOS";6,31470272628885;3,30131351130763;11000;FALSE
"631";"103c772b";"NGA";"LAGOS";"LAGOS";6,31485224080497;3,29638540976141;11000;FALSE
"632";"103c7bf9";"NGA";"LAGOS";"LAGOS";6,30520184829402;3,1806803012984;11000;FALSE
"633";"103c738f";"NGA";"LAGOS";"LAGOS";6,30362950945161;3,36673629121472;11000;FALSE
"634";"103c714f";"NGA";"LAGOS";"LAGOS";6,30389680429705;3,32613496022709;11000;FALSE
"635";"103c7393";"NGA";"LAGOS";"LAGOS";6,29877706252213;3,36145265272213;11000;FALSE
"636";"103c7345";"NGA";"LAGOS";"LAGOS";6,29834936883737;3,40665838937226;11000;FALSE
"637";"103c715b";"NGA";"LAGOS";"LAGOS";6,29932549003529;3,33115391450859;11000;FALSE
"638";"103c7a2b";"NGA";"LAGOS";"LAGOS";6,30993861263697;3,22045157309266;11000;FALSE
"639";"103c0b5f";"NGA";"LAGOS";"LAGOS";6,3140082267596;3,43758972436841;11000;FALSE
"640";"103c7365";"NGA";"LAGOS";"LAGOS";6,30385923446673;3,39166645571062;11000;FALSE
"641";"103c734f";"NGA";"LAGOS";"LAGOS";6,29800017558253;3,41184198413871;11000;FALSE
"642";"103c7151";"NGA";"LAGOS";"LAGOS";6,30399769083241;3,33162730648298;11000;FALSE
"643";"103c7159";"NGA";"LAGOS";"LAGOS";6,29865921430948;3,33677018714306;11000;FALSE
"644";"103c7bd5";"NGA";"LAGOS";"LAGOS";6,31031593301764;3,21550680383378;11000;FALSE
"645";"103c7369";"NGA";"LAGOS";"LAGOS";6,29841531638269;3,39716240708083;11000;FALSE
"646";"103c76cd";"NGA";"LAGOS";"LAGOS";6,3143565152358;3,31119302783307;11000;FALSE
"647";"103c735b";"NGA";"LAGOS";"LAGOS";6,3038375540643;3,40697521299256;11000;FALSE
"648";"103c736f";"NGA";"LAGOS";"LAGOS";6,29838017465949;3,39199695558666;11000;FALSE
"649";"103c7a23";"NGA";"LAGOS";"LAGOS";6,3050327390379;3,23546264606095;11000;FALSE
"650";"103f78c1";"NGA";"NGA-51";"WARRI";5,73360146261107;4,95909392156852;11000;FALSE
"651";"1040763d";"NGA";"ESCRAVOS";"OGIDIGBE";5,47980633018903;5,07340229301033;12000;FALSE
"652";"10407615";"NGA";"ESCRAVOS";"OGIDIGBE";5,47498517200744;5,07771693360396;12000;FALSE
"653";"10407613";"NGA";"ESCRAVOS";"OGIDIGBE";5,46966459947265;5,07818497529153;12000;FALSE
"654";"1040766b";"NGA";"ESCRAVOS";"OGIDIGBE";5,47475744966638;5,08317433846848;12000;FALSE
"655";"10407625";"NGA";"ESCRAVOS";"OGIDIGBE";5,48498124613732;5,06814561712318;12000;FALSE
"656";"1040760b";"NGA";"ESCRAVOS";"OGIDIGBE";5,45876086374834;5,07794148370699;12000;FALSE
"657";"103c70d7";"NGA";"LAGOS";"LAGOS";6,30416129173537;3,29587337267207;12000;FALSE
"658";"103c70c9";"NGA";"LAGOS";"LAGOS";6,30389757262658;3,28127767087924;12000;FALSE
"659";"103c736b";"NGA";"LAGOS";"LAGOS";6,29313656843529;3,39680046870513;12000;FALSE
"660";"103c739f";"NGA";"LAGOS";"LAGOS";6,29309661110872;3,37675249348066;12000;FALSE
"661";"103c7a31";"NGA";"LAGOS";"LAGOS";6,29917311822466;3,22558376053564;12000;FALSE
"662";"103c7397";"NGA";"LAGOS";"LAGOS";6,29334372213571;3,36645919466305;12000;FALSE
"663";"103c7a2f";"NGA";"LAGOS";"LAGOS";6,30486572780374;3,22553274452069;12000;FALSE
"664";"103c7bd3";"NGA";"LAGOS";"LAGOS";6,30484494842865;3,2159701956191;12000;FALSE
"665";"103c712f";"NGA";"LAGOS";"LAGOS";6,30414686546655;3,30600060659409;12000;FALSE
"666";"103c73bf";"NGA";"LAGOS";"LAGOS";6,28802797924604;3,36180211514878;12000;FALSE
"667";"103c730b";"NGA";"LAGOS";"LAGOS";6,28797292811581;3,38184566349743;12000;FALSE
"668";"103c7bc5";"NGA";"LAGOS";"LAGOS";6,29976556038003;3,20555835477711;12000;FALSE
"669";"103c73a3";"NGA";"LAGOS";"LAGOS";6,28757825707148;3,37169160750792;12000;FALSE
"670";"103c7bcd";"NGA";"LAGOS";"LAGOS";6,29968119389697;3,21556143133885;12000;FALSE
"671";"103c7a33";"NGA";"LAGOS";"LAGOS";6,29981878585967;3,22094005737224;12000;FALSE
"672";"103c7399";"NGA";"LAGOS";"LAGOS";6,29336158532579;3,3714094414023;12000;FALSE
"673";"103c7395";"NGA";"LAGOS";"LAGOS";6,29329071946662;3,36161241128021;12000;FALSE
"674";"103c7131";"NGA";"LAGOS";"LAGOS";6,30438122688762;3,31149861998286;12000;FALSE
"675";"103c73eb";"NGA";"LAGOS";"LAGOS";6,29336231525975;3,3562939944359;12000;FALSE
"676";"103c730d";"NGA";"LAGOS";"LAGOS";6,28794146480995;3,386128333323;12000;FALSE
"677";"103c7a2d";"NGA";"LAGOS";"LAGOS";6,30449032884028;3,22052551042639;12000;FALSE
"678";"103c7bc3";"NGA";"LAGOS";"LAGOS";6,29970922365438;3,20075590749802;12000;FALSE
"679";"103c7375";"NGA";"LAGOS";"LAGOS";6,29341793035784;3,3816605808549;12000;FALSE
"680";"103c70c7";"NGA";"LAGOS";"LAGOS";6,29880314778969;3,28084566008274;12000;FALSE
"681";"103c7137";"NGA";"LAGOS";"LAGOS";6,30426181184992;3,31630833597633;12000;FALSE
"682";"103c73dd";"NGA";"LAGOS";"LAGOS";6,28804654176519;3,34614009287186;12000;FALSE
"683";"103c7161";"NGA";"LAGOS";"LAGOS";6,28839764686846;3,33588300271997;12000;FALSE
"684";"103c715f";"NGA";"LAGOS";"LAGOS";6,2934541220058;3,33652710512908;12000;FALSE
"685";"103c7139";"NGA";"LAGOS";"LAGOS";6,29948324256456;3,31631064899337;12000;FALSE
"686";"103c7149";"NGA";"LAGOS";"LAGOS";6,30416093913934;3,32133948376205;12000;FALSE
"687";"103c7127";"NGA";"LAGOS";"LAGOS";6,29960454321898;3,3007117900531;12000;FALSE
"688";"103c73e1";"NGA";"LAGOS";"LAGOS";6,29328184984069;3,34171409031358;12000;FALSE
"689";"103c7125";"NGA";"LAGOS";"LAGOS";6,29812341691584;3,30632280049063;12000;FALSE
"690";"103c7129";"NGA";"LAGOS";"LAGOS";6,30329044555293;3,30077861346227;12000;FALSE
"691";"103c7bcf";"NGA";"LAGOS";"LAGOS";6,29926860686966;3,21070066203514;12000;FALSE
"692";"103c7341";"NGA";"LAGOS";"LAGOS";6,29304446738164;3,40239676962747;12000;FALSE
"693";"103c7be9";"NGA";"LAGOS";"LAGOS";6,29958966838959;3,19544023662473;12000;FALSE
"694";"103c7a17";"NGA";"LAGOS";"LAGOS";6,2990584146251;3,23986188500948;12000;FALSE
"695";"103c70d9";"NGA";"LAGOS";"LAGOS";6,29956579379144;3,29581568211332;12000;FALSE
"696";"103c7a25";"NGA";"LAGOS";"LAGOS";6,30433234331353;3,23105013378563;12000;FALSE
"697";"103c73df";"NGA";"LAGOS";"LAGOS";6,28837742497871;3,34109087489152;12000;FALSE
"698";"103c7147";"NGA";"LAGOS";"LAGOS";6,29928813786257;3,32124692518952;12000;FALSE
"699";"103c70db";"NGA";"LAGOS";"LAGOS";6,2987909590063;3,29087810353712;12000;FALSE
"700";"103c7a3d";"NGA";"LAGOS";"LAGOS";6,29947193132473;3,23548580849683;12000;FALSE
"701";"103c73c1";"NGA";"LAGOS";"LAGOS";6,28848870526741;3,35662088235215;12000;FALSE
"702";"103c7bdd";"NGA";"LAGOS";"LAGOS";6,30475433877956;3,20043618771696;12000;FALSE
"703";"103c73c3";"NGA";"LAGOS";"LAGOS";6,28799424606206;3,35181970303199;12000;FALSE
"704";"103c713b";"NGA";"LAGOS";"LAGOS";6,2989703227763;3,31178490858576;12000;FALSE
"705";"103c7a3b";"NGA";"LAGOS";"LAGOS";6,29911928570246;3,23084451352394;12000;FALSE
"706";"103c73a1";"NGA";"LAGOS";"LAGOS";6,28825289632627;3,37659568280039;12000;FALSE
"707";"103c73bd";"NGA";"LAGOS";"LAGOS";6,28803154226071;3,36717114012966;12000;FALSE
"708";"103c73e7";"NGA";"LAGOS";"LAGOS";6,29361300624406;3,34632515480855;12000;FALSE
"709";"103c736d";"NGA";"LAGOS";"LAGOS";6,29297090001239;3,39123908023727;12000;FALSE
"710";"103c73e9";"NGA";"LAGOS";"LAGOS";6,29383857599299;3,35150327223295;12000;FALSE
"711";"103c7373";"NGA";"LAGOS";"LAGOS";6,29279919901099;3,38655827178308;12000;FALSE
"712";"1067d44d";"NGA";"OKORO FIELD";"ONNE";4,41067314654783;7,83248660057047;12000;FALSE
"713";"1067d5b1";"NGA";"OKORO FIELD";"OKORO FIELD";4,40988022931074;7,82098882557178;12000;FALSE
"714";"1067d5b3";"NGA";"OKORO FIELD";"OKORO FIELD";4,4092959367574;7,82478574350656;12000;FALSE
"715";"10407617";"NGA";"ESCRAVOS";"OGIDIGBE";5,47497167794358;5,07291491715607;13000;FALSE
"716";"10407611";"NGA";"ESCRAVOS";"OGIDIGBE";5,46943226553235;5,07314941162765;13000;FALSE
"717";"1040761b";"NGA";"ESCRAVOS";"OGIDIGBE";5,46933684723727;5,06772002621425;13000;FALSE
"718";"1040760f";"NGA";"ESCRAVOS";"OGIDIGBE";5,46448098647763;5,07319399907582;13000;FALSE
"719";"103c7beb";"NGA";"LAGOS";"LAGOS";6,29441779858917;3,19513232745515;13000;FALSE
"720";"103c7b8d";"NGA";"LAGOS";"LAGOS";6,28895563141531;3,18616595189054;13000;FALSE
"721";"103c713f";"NGA";"LAGOS";"LAGOS";6,29344730727202;3,31639569177989;13000;FALSE
"722";"103c7141";"NGA";"LAGOS";"LAGOS";6,29422329841127;3,3218959174739;13000;FALSE
"723";"103c7a41";"NGA";"LAGOS";"LAGOS";6,28867489485871;3,23556111334211;13000;FALSE
"724";"103c7bf3";"NGA";"LAGOS";"LAGOS";6,2938672332429;3,18582991330412;13000;FALSE
"725";"103c7c0b";"NGA";"LAGOS";"LAGOS";6,29403559480581;3,17552294333483;13000;FALSE
"726";"103c717d";"NGA";"LAGOS";"LAGOS";6,27758101222146;3,33591794924762;13000;FALSE
"727";"103c7169";"NGA";"LAGOS";"LAGOS";6,28872366685951;3,32624118113095;13000;FALSE
"728";"103c7bc1";"NGA";"LAGOS";"LAGOS";6,29376624948008;3,20120870013609;13000;FALSE
"729";"103c716b";"NGA";"LAGOS";"LAGOS";6,28829031690551;3,32151786120956;13000;FALSE
"730";"103c7a39";"NGA";"LAGOS";"LAGOS";6,2937853980608;3,23084363011601;13000;FALSE
"731";"103c70dd";"NGA";"LAGOS";"LAGOS";6,29389534048909;3,29053397349186;13000;FALSE
"732";"103c73c5";"NGA";"LAGOS";"LAGOS";6,28278131286933;3,35158301579903;13000;FALSE
"733";"103c73bb";"NGA";"LAGOS";"LAGOS";6,28278656911374;3,36625557746038;13000;FALSE
"734";"103c7a6b";"NGA";"LAGOS";"LAGOS";6,28872237374905;3,24033885280054;13000;FALSE
"735";"103c73d1";"NGA";"LAGOS";"LAGOS";6,27757623924165;3,34634741437001;13000;FALSE
"736";"103c715d";"NGA";"LAGOS";"LAGOS";6,29354921958392;3,331101116626;13000;FALSE
"737";"103c73d9";"NGA";"LAGOS";"LAGOS";6,28284265422809;3,34166319779459;13000;FALSE
"738";"103c7b95";"NGA";"LAGOS";"LAGOS";6,28871795654993;3,19538045960492;13000;FALSE
"739";"103c73a7";"NGA";"LAGOS";"LAGOS";6,28272697712959;3,37705867965154;13000;FALSE
"740";"103c7a49";"NGA";"LAGOS";"LAGOS";6,28926542773812;3,22553916630712;13000;FALSE
"741";"103c7bc9";"NGA";"LAGOS";"LAGOS";6,29405591489515;3,21045015709901;13000;FALSE
"742";"103c73a5";"NGA";"LAGOS";"LAGOS";6,28296026529432;3,37161314166791;13000;FALSE
"743";"103c7123";"NGA";"LAGOS";"LAGOS";6,29400666620995;3,30641759176345;13000;FALSE
"744";"103c73cf";"NGA";"LAGOS";"LAGOS";6,27777031687467;3,35158708015543;13000;FALSE
"745";"103c711f";"NGA";"LAGOS";"LAGOS";6,28800768674251;3,30147954928234;13000;FALSE
"746";"103c7119";"NGA";"LAGOS";"LAGOS";6,28888527321208;3,30590835768488;13000;FALSE
"747";"103c713d";"NGA";"LAGOS";"LAGOS";6,29320717855796;3,31191617131179;13000;FALSE
"748";"103c7bb5";"NGA";"LAGOS";"LAGOS";6,28902953917146;3,21563989020918;13000;FALSE
"749";"103c7a15";"NGA";"LAGOS";"LAGOS";6,29460735136761;3,2397801983002;13000;FALSE
"750";"103c73c7";"NGA";"LAGOS";"LAGOS";6,28230449792716;3,35629911973933;13000;FALSE
"751";"103c7a3f";"NGA";"LAGOS";"LAGOS";6,29408553229379;3,23570273659477;13000;FALSE
"752";"103c7117";"NGA";"LAGOS";"LAGOS";6,28821106607268;3,31089513508097;13000;FALSE
"753";"103c7a35";"NGA";"LAGOS";"LAGOS";6,29429419308357;3,22063159078617;13000;FALSE
"754";"103c7143";"NGA";"LAGOS";"LAGOS";6,29359409895428;3,32645098867216;13000;FALSE
"755";"103c7bbf";"NGA";"LAGOS";"LAGOS";6,28901022098008;3,20106368451793;13000;FALSE
"756";"103c7115";"NGA";"LAGOS";"LAGOS";6,28818343466418;3,31608780244745;13000;FALSE
"757";"103c7a47";"NGA";"LAGOS";"LAGOS";6,2888770724884;3,23039528176643;13000;FALSE
"758";"103c7bb7";"NGA";"LAGOS";"LAGOS";6,28899546164068;3,210397048913;13000;FALSE
"759";"103c7bed";"NGA";"LAGOS";"LAGOS";6,29420555698701;3,19029538343029;13000;FALSE
"760";"103c73b9";"NGA";"LAGOS";"LAGOS";6,28241283927228;3,36156564066177;13000;FALSE
"761";"103c73d7";"NGA";"LAGOS";"LAGOS";6,27828551958341;3,34106917680904;13000;FALSE
"762";"103c7a37";"NGA";"LAGOS";"LAGOS";6,29429183237065;3,22589884543397;13000;FALSE
"763";"103c73db";"NGA";"LAGOS";"LAGOS";6,28245407445844;3,34619341539418;13000;FALSE
"764";"103c7bc7";"NGA";"LAGOS";"LAGOS";6,29381176822587;3,20584860965255;13000;FALSE
"765";"103c70e1";"NGA";"LAGOS";"LAGOS";6,28812906943238;3,296507112365;13000;FALSE
"766";"103c7b93";"NGA";"LAGOS";"LAGOS";6,28896462058104;3,19009025430731;13000;FALSE
"767";"103c7bcb";"NGA";"LAGOS";"LAGOS";6,29351212286242;3,21558146889904;13000;FALSE
"768";"103c7bb9";"NGA";"LAGOS";"LAGOS";6,28860302024443;3,20554482753457;13000;FALSE
"769";"103c7a4b";"NGA";"LAGOS";"LAGOS";6,28856772062906;3,22085109101823;13000;FALSE
"770";"103c7163";"NGA";"LAGOS";"LAGOS";6,28286107147016;3,33714493643583;13000;FALSE
"771";"103f79c3";"NGA";"NGA-29";"NIL";5,76971973358217;4,90656633509672;13000;FALSE
"772";"1040761f";"NGA";"ESCRAVOS";"OGIDIGBE";5,4745575483831;5,06243485981113;14000;FALSE
"773";"1040761d";"NGA";"ESCRAVOS";"OGIDIGBE";5,46961485953284;5,06253036599541;14000;FALSE
"774";"103c7a5b";"NGA";"LAGOS";"LAGOS";6,27838282629128;3,23086040022731;14000;FALSE
"775";"103c7ba5";"NGA";"LAGOS";"LAGOS";6,27832728476402;3,20568577005773;14000;FALSE
"776";"103c7a4f";"NGA";"LAGOS";"LAGOS";6,28360744304044;3,22537294640932;14000;FALSE
"777";"103c7bad";"NGA";"LAGOS";"LAGOS";6,27821126202738;3,21618329888499;14000;FALSE
"778";"103c7b91";"NGA";"LAGOS";"LAGOS";6,28368869694277;3,19076063498752;14000;FALSE
"779";"103c717b";"NGA";"LAGOS";"LAGOS";6,27704355112417;3,33117319125896;14000;FALSE
"780";"103c716d";"NGA";"LAGOS";"LAGOS";6,28361717586507;3,32182370534926;14000;FALSE
"781";"103c7a43";"NGA";"LAGOS";"LAGOS";6,28338023366109;3,23546222736057;14000;FALSE
"782";"103c7a53";"NGA";"LAGOS";"LAGOS";6,27806155785528;3,22067327661034;14000;FALSE
"783";"103c7bb3";"NGA";"LAGOS";"LAGOS";6,28395000209825;3,21564256697874;14000;FALSE
"784";"103c7165";"NGA";"LAGOS";"LAGOS";6,28221827176021;3,33095794239359;14000;FALSE
"785";"103c7b97";"NGA";"LAGOS";"LAGOS";6,28370061440854;3,19514845702063;14000;FALSE
"786";"103c7bbb";"NGA";"LAGOS";"LAGOS";6,28392039771101;3,20571633802329;14000;FALSE
"787";"103c7bbd";"NGA";"LAGOS";"LAGOS";6,28340678790795;3,20053445265799;14000;FALSE
"788";"103c7b99";"NGA";"LAGOS";"LAGOS";6,2782505593366;3,19500095256989;14000;FALSE
"789";"103c7ba3";"NGA";"LAGOS";"LAGOS";6,27794175264657;3,20104719306291;14000;FALSE
"790";"103c73b5";"NGA";"LAGOS";"LAGOS";6,27163436645704;3,36106955253992;14000;FALSE
"791";"103c716f";"NGA";"LAGOS";"LAGOS";6,28337261015813;3,32627917311084;14000;FALSE
"792";"103c7b9b";"NGA";"LAGOS";"LAGOS";6,27779885425118;3,19049754236281;14000;FALSE
"793";"103c7a51";"NGA";"LAGOS";"LAGOS";6,27801420008569;3,22571852103984;14000;FALSE
"794";"103c7a4d";"NGA";"LAGOS";"LAGOS";6,28362538743686;3,22044938244646;14000;FALSE
"795";"103c7bb1";"NGA";"LAGOS";"LAGOS";6,28368248161636;3,21078182390212;14000;FALSE
"796";"103c7a5d";"NGA";"LAGOS";"LAGOS";6,27838388470119;3,23575830050251;14000;FALSE
"797";"103c7baf";"NGA";"LAGOS";"LAGOS";6,27820937424955;3,21057590767346;14000;FALSE
"798";"103c7b8f";"NGA";"LAGOS";"LAGOS";6,2837758210928;3,1848361043706;14000;FALSE
"799";"103c7a45";"NGA";"LAGOS";"LAGOS";6,28396063951714;3,23093294155294;14000;FALSE
"800";"103c7b85";"NGA";"LAGOS";"LAGOS";6,27807249155043;3,1854474269101;14000;FALSE
"801";"103f89f9";"NGA";"ESCRAVOS";"OGIDIGBE";5,45889365188425;5,05245114774875;15000;FALSE
"802";"103c7b9f";"NGA";"LAGOS";"LAGOS";6,27338944299727;3,19528694136867;15000;FALSE
"803";"103c7a57";"NGA";"LAGOS";"LAGOS";6,27332459989104;3,22542714002126;15000;FALSE
"804";"103c7b09";"NGA";"LAGOS";"LAGOS";6,26808225764636;3,20554465691367;15000;FALSE
"805";"103c7a5f";"NGA";"LAGOS";"LAGOS";6,27291479566192;3,2354803094039;15000;FALSE
"806";"103c7b01";"NGA";"LAGOS";"LAGOS";6,26766431906935;3,2156588243943;15000;FALSE
"807";"103c7b77";"NGA";"LAGOS";"LAGOS";6,2684388978415;3,19047993824324;15000;FALSE
"808";"103c7b83";"NGA";"LAGOS";"LAGOS";6,27395657448327;3,18563076586607;15000;FALSE
