s2id,iso3,label,gfw_sublabel,lat,lon,dock,distance_from_shore_m,port_or_anchorage,tmt_sublabel,GhanaEEZ
1023dd81,TGO,LOME,LOME,6.0636318480939133,1.3254059350597571,FALSE,11000,Anchorage ,Anchorage ,
1023de6d,TGO,LOME,LOME,6.042558917176569,1.2772453903233687,FALSE,11000,Anchorage ,Anchorage ,
1023df75,TGO,LOME,LOME,6.0216078713783068,1.2289670216538093,FALSE,11000,Anchorage ,Anchorage ,Ghana EEZ
1023df0d,TGO,LOME,LOME,6.0162110999379621,1.2336775464953711,FALSE,11000,Anchorage ,Anchorage ,
1023df73,TGO,LOME,LOME,6.0160824379468973,1.2288160370402481,FALSE,11000,Anchorage ,Anchorage ,Ghana EEZ
1023dd99,TGO,LOME,LOME,6.047574778351418,1.3197741398815128,FALSE,11000,Anchorage ,Anchorage ,
1023de53,TGO,LOME,LOME,6.031983553472152,1.252906662604875,FALSE,11000,Anchorage ,Anchorage ,
1023dd83,TGO,LOME,LOME,6.0587228527658734,1.3253191087377765,FALSE,11000,Anchorage ,Anchorage ,
1023de57,TGO,LOME,LOME,6,1,FALSE,11000,Anchorage ,Anchorage ,
1023df7b,TGO,LOME,LOME,6.0161832795813908,1.2192599181091324,FALSE,11000,Anchorage ,Anchorage ,Ghana EEZ
1023de6f,TGO,LOME,LOME,6.0373057553283331,1.276837983883804,FALSE,11000,Anchorage ,Anchorage ,
1023e0eb,TGO,LOME,LOME,6.0899292838947092,1.2674857242634661,FALSE,5000,Anchorage ,Anchorage ,
1023e0c1,TGO,LOME,LOME,6.0900685005586013,1.2722376617749718,FALSE,5000,Anchorage ,Anchorage ,
1023e0cf,TGO,LOME,LOME,6.0957299480350757,1.2820379851786579,FALSE,5000,Anchorage ,Anchorage ,
1023e721,TGO,LOME,LOME,6.1055672259131164,1.3054780106480983,FALSE,5000,Anchorage ,Anchorage ,
1023e007,TGO,LOME,LOME,6.0694011968004435,1.2194679655239666,FALSE,5000,Anchorage ,Anchorage ,
1023e0c5,TGO,LOME,LOME,6.0950406755151647,1.2768810489999893,FALSE,5000,Anchorage ,Anchorage ,
1023e0cd,TGO,LOME,LOME,6.0955321613417688,1.2867805457825241,FALSE,5000,Anchorage ,Anchorage ,
10215ff9,TGO,LOME,LOME,6.0749752176700262,1.2097046452184597,FALSE,5000,Anchorage ,Anchorage ,Ghana EEZ
1023e089,TGO,LOME,LOME,6.0799800410828109,1.2530360115528572,FALSE,5000,Anchorage ,Anchorage ,
1023e0d3,TGO,LOME,LOME,6.1006739832051382,1.2864635891111509,FALSE,5000,Anchorage ,Anchorage ,
1023e73b,TGO,LOME,LOME,6.0953853666101248,1.3010547761679128,FALSE,5000,Anchorage ,Anchorage ,
1023e009,TGO,LOME,LOME,6.0694084701582458,1.2240959420625215,FALSE,5000,Anchorage ,Anchorage ,
1023e063,TGO,LOME,LOME,6.0796137372755616,1.2483626034211903,FALSE,5000,Anchorage ,Anchorage ,
1023e001,TGO,LOME,LOME,6.0692544917968467,1.2147657179362019,FALSE,5000,Anchorage ,Anchorage ,
1023e733,TGO,LOME,LOME,6.0955156508586645,1.291609675140128,FALSE,5000,Anchorage ,Anchorage ,
1023e731,TGO,LOME,LOME,6.0952566214754995,1.2962914422333496,FALSE,5000,Anchorage ,Anchorage ,
1023e0d1,TGO,LOME,LOME,6.1009652157152967,1.2819984509029083,FALSE,5000,Anchorage ,Anchorage ,
1023e0db,TGO,LOME,LOME,6.1008928783574916,1.2772174132689198,FALSE,5000,Anchorage ,Anchorage ,
1023e065,TGO,LOME,LOME,6.0800158390782251,1.2433767259084381,FALSE,5000,Anchorage ,Anchorage ,
1023e725,TGO,LOME,LOME,6.1006514116960426,1.3014009280858798,FALSE,5000,Anchorage ,Anchorage ,
1023e06f,TGO,LOME,LOME,6,1.2389119802370274,FALSE,5000,Anchorage ,Anchorage ,
1023e72f,TGO,LOME,LOME,6.1003037248662615,1.2963456539146374,FALSE,5000,Anchorage ,Anchorage ,
1023e0f3,TGO,LOME,LOME,6.0901281114574433,1.2578602308359508,FALSE,5000,Anchorage ,Anchorage ,
1023e013,TGO,LOME,LOME,6.0798803489788718,1.2287218286932711,FALSE,5000,Anchorage ,Anchorage ,
1023e00f,TGO,LOME,LOME,6.0745094145904543,1.2244169856307365,FALSE,5000,Anchorage ,Anchorage ,
1023e005,TGO,LOME,LOME,6.0743810639546307,1.2193657966910336,FALSE,5000,Anchorage ,Anchorage ,
1023e0ed,TGO,LOME,LOME,6.0903809187122535,1.2627341884296626,FALSE,5000,Anchorage ,Anchorage ,
1023e72d,TGO,LOME,LOME,6.1009464465083756,1.2917350764061148,FALSE,5000,Anchorage ,Anchorage ,
1023e095,TGO,LOME,LOME,6.0852040465787649,1.2672323386140227,FALSE,5000,Anchorage ,Anchorage ,
1023e06d,TGO,LOME,LOME,6.0797151135473655,1.2335792250954285,FALSE,5000,Anchorage ,Anchorage ,
1023e069,TGO,LOME,LOME,6.0846278418324946,1.2386230483393816,FALSE,5000,Anchorage ,Anchorage ,
1023df7d,TGO,LOME,LOME,6.0163803522475323,1.2143837624144456,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023dfaf,TGO,LOME,LOME,6.0318161356900895,1.2434254044320177,FALSE,10000,Anchorage ,Anchorage ,
1023de4b,TGO,LOME,LOME,6,1.252794914922108,FALSE,10000,Anchorage ,Anchorage ,
1023de11,TGO,LOME,LOME,6,1.276680219429932,FALSE,10000,Anchorage ,Anchorage ,
1023de47,TGO,LOME,LOME,6.0424234691794236,1.2626226259906745,FALSE,10000,Anchorage ,Anchorage ,
1023de43,TGO,LOME,LOME,6.0372009267715105,1.2674646799310212,FALSE,10000,Anchorage ,Anchorage ,
102161cf,TGO,LOME,LOME,6.0157998978148353,1.1998690027664158,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023de45,TGO,LOME,LOME,6.0372657770113216,1.2625174627134084,FALSE,10000,Anchorage ,Anchorage ,
1023dd8f,TGO,LOME,LOME,6.0586118780396729,1.3154907456121436,FALSE,10000,Anchorage ,Anchorage ,
102161d5,TGO,LOME,LOME,6.021254522689989,1,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023dfb3,TGO,LOME,LOME,6.0373876745345285,1.2482429659457337,FALSE,10000,Anchorage ,Anchorage ,
1023de0f,TGO,LOME,LOME,6.0528821950764558,1,FALSE,10000,Anchorage ,Anchorage ,
1023df99,TGO,LOME,LOME,6.0321296049223125,1.2292974067580791,FALSE,10000,Anchorage ,Anchorage ,
1023dfa9,TGO,LOME,LOME,6.0267594619070719,1.2432814326364459,FALSE,10000,Anchorage ,Anchorage ,
1023de4d,TGO,LOME,LOME,6.0375911814310665,1.2529837722027739,FALSE,10000,Anchorage ,Anchorage ,
1023de6b,TGO,LOME,LOME,6.042455992374844,1.2718974265004057,FALSE,10000,Anchorage ,Anchorage ,
1023dfa3,TGO,LOME,LOME,6.0320147705558256,1.2336935149569204,FALSE,10000,Anchorage ,Anchorage ,
1023de09,TGO,LOME,LOME,6.0529988330676572,1.2861485530353352,FALSE,10000,Anchorage ,Anchorage ,
1023dde1,TGO,LOME,LOME,6.0477240311474194,1.2913560112957285,FALSE,10000,Anchorage ,Anchorage ,
1023ddf3,TGO,LOME,LOME,6.0583698714849614,1.305922654528159,FALSE,10000,Anchorage ,Anchorage ,
1023de0b,TGO,LOME,LOME,6.047956925038334,1.2866985925701011,FALSE,10000,Anchorage ,Anchorage ,
1023df7f,TGO,LOME,LOME,6.0211058920120859,1.2145203023407196,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023dfa7,TGO,LOME,LOME,6.0271544035959481,1.2387686840635719,FALSE,10000,Anchorage ,Anchorage ,
1023dd87,TGO,LOME,LOME,6.0635336384694742,1.320603970791568,FALSE,10000,Anchorage ,Anchorage ,
1023dde3,TGO,LOME,LOME,6.0529934548569813,1.2914599222666927,FALSE,10000,Anchorage ,Anchorage ,
1023dd8b,TGO,LOME,LOME,6.0639397052546631,1.3106569582160885,FALSE,10000,Anchorage ,Anchorage ,
1023de69,TGO,LOME,LOME,6.0369848965394981,1.2721862812979006,FALSE,10000,Anchorage ,Anchorage ,
1023dfa5,TGO,LOME,LOME,6.0322402452559176,1.2387951805856749,FALSE,10000,Anchorage ,Anchorage ,
1023dd8d,TGO,LOME,LOME,6.0583578172027615,1.3110178823197873,FALSE,10000,Anchorage ,Anchorage ,
1023dd89,TGO,LOME,LOME,6.0637142142286935,1.3153858891273862,FALSE,10000,Anchorage ,Anchorage ,
102161d1,TGO,LOME,LOME,6.016965160214272,1.2055105262808925,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023de0d,TGO,LOME,LOME,6.047801596073838,1.2817644365264012,FALSE,10000,Anchorage ,Anchorage ,
1023de13,TGO,LOME,LOME,6.0475890559665206,1.2771854653427053,FALSE,10000,Anchorage ,Anchorage ,
1023de49,TGO,LOME,LOME,6.0427810681570495,1.2577962639656737,FALSE,10000,Anchorage ,Anchorage ,
1023dd85,TGO,LOME,LOME,6,1.3208512046218543,FALSE,10000,Anchorage ,Anchorage ,
1023de41,TGO,LOME,LOME,6.0426842287812663,1.2676675648446909,FALSE,10000,Anchorage ,Anchorage ,
1023ddf5,TGO,LOME,LOME,6.0639193804793479,1.3056964565395526,FALSE,10000,Anchorage ,Anchorage ,
102161d7,TGO,LOME,LOME,6.0161854381720445,1.2096975572833166,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023df9f,TGO,LOME,LOME,6,1.2291957217790141,FALSE,10000,Anchorage ,Anchorage ,Ghana EEZ
1023dfa1,TGO,LOME,LOME,6.0269379133647636,1.2337130748124321,FALSE,10000,Anchorage ,Anchorage ,
1023de4f,TGO,LOME,LOME,6.0370164168065275,1.2579108744906791,FALSE,10000,Anchorage ,Anchorage ,
1023dfb5,TGO,LOME,LOME,6.0428797837713342,1.2484889211164367,FALSE,10000,Anchorage ,Anchorage ,
1023de05,TGO,LOME,LOME,6.0585716600766961,1.2819482850669819,FALSE,9000,Anchorage ,Anchorage ,
1023dfcb,TGO,LOME,LOME,6.0479014477150672,1.2481905126797175,FALSE,9000,Anchorage ,Anchorage ,
1023ddfd,TGO,LOME,LOME,6.0583700923883974,1.2914308992729289,FALSE,9000,Anchorage ,Anchorage ,
1023df9d,TGO,LOME,LOME,6.026499227586581,1.2243011356224489,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
10216029,TGO,LOME,LOME,6.0323121781432567,1.2098246980578375,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023de15,TGO,LOME,LOME,6.047913355458558,1.2724340527256173,FALSE,9000,Anchorage ,Anchorage ,
1023e765,TGO,LOME,LOME,6.0743584127599384,1.315509661421232,FALSE,9000,Anchorage ,Anchorage ,
1023df81,TGO,LOME,LOME,6.0270016556234856,1.2143715739745398,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023de37,TGO,LOME,LOME,6.0479271712409117,1.2580141462170147,FALSE,9000,Anchorage ,Anchorage ,
1023de39,TGO,LOME,LOME,6.0478891923861005,1.2625919496079983,FALSE,9000,Anchorage ,Anchorage ,
1021602b,TGO,LOME,LOME,6,1.2099294747804998,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023dfbd,TGO,LOME,LOME,6.0374624722720061,1.2335787148092814,FALSE,9000,Anchorage ,Anchorage ,
1023e77f,TGO,LOME,LOME,6.068319149040426,1.3246672574367693,FALSE,9000,Anchorage ,Anchorage ,
1023de07,TGO,LOME,LOME,6.0586169463638839,1.2863945774436483,FALSE,9000,Anchorage ,Anchorage ,
1023df95,TGO,LOME,LOME,6.0428063941483092,1.2288687604070974,FALSE,9000,Anchorage ,Anchorage ,
1023df87,TGO,LOME,LOME,6.0323637977306754,1.2144730271921182,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1021602f,TGO,LOME,LOME,6.0325862620873094,1.2053777354543922,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023ddf9,TGO,LOME,LOME,6.0638612620148127,1.2962312040245605,FALSE,9000,Anchorage ,Anchorage ,
1023de31,TGO,LOME,LOME,6.0528467271267639,1.2578556230583047,FALSE,9000,Anchorage ,Anchorage ,
1023df97,TGO,LOME,LOME,6.0375382897744458,1.2290512803718543,FALSE,9000,Anchorage ,Anchorage ,
1023ddf1,TGO,LOME,LOME,6.0585753828932392,1.3011191039106391,FALSE,9000,Anchorage ,Anchorage ,
1023e77b,TGO,LOME,LOME,6.0739250350099274,1.3202204756081046,FALSE,9000,Anchorage ,Anchorage ,
1023e767,TGO,LOME,LOME,6.074363083748171,1.3104915033057885,FALSE,9000,Anchorage ,Anchorage ,
1023de3b,TGO,LOME,LOME,6.0531338706211821,1.2625539333901434,FALSE,9000,Anchorage ,Anchorage ,
1023de3f,TGO,LOME,LOME,6.048125410320158,1.2674489470078598,FALSE,9000,Anchorage ,Anchorage ,
1023ddff,TGO,LOME,LOME,6.0639966275336423,1.2913759214396923,FALSE,9000,Anchorage ,Anchorage ,
1023dfcd,TGO,LOME,LOME,6.0529686723887988,1.2480490546843501,FALSE,9000,Anchorage ,Anchorage ,
1023de01,TGO,LOME,LOME,6.0641055878450851,1.2867030142573774,FALSE,9000,Anchorage ,Anchorage ,
1023de33,TGO,LOME,LOME,6.0531015763137681,1.2525565469955933,FALSE,9000,Anchorage ,Anchorage ,
1023dfb1,TGO,LOME,LOME,6.0373511661065367,1.2433642949289641,FALSE,9000,Anchorage ,Anchorage ,
1023de03,TGO,LOME,LOME,6.0635808918983924,1.2818667515525934,FALSE,9000,Anchorage ,Anchorage ,
1023dfb9,TGO,LOME,LOME,6,1.2385708397333333,FALSE,9000,Anchorage ,Anchorage ,
1023e763,TGO,LOME,LOME,6.0687116670335586,1.3156012317649826,FALSE,9000,Anchorage ,Anchorage ,
1023dfb7,TGO,LOME,LOME,6.0423506591704488,1.243526721905087,FALSE,9000,Anchorage ,Anchorage ,
1023e77d,TGO,LOME,LOME,6.0688740323205312,1.3203497367355082,FALSE,9000,Anchorage ,Anchorage ,
1023e75f,TGO,LOME,LOME,6.0685938370390859,1.3058992962729359,FALSE,9000,Anchorage ,Anchorage ,
1023ddf7,TGO,LOME,LOME,6.0636991004901359,1.3009258257347041,FALSE,9000,Anchorage ,Anchorage ,
1023e761,TGO,LOME,LOME,6.0690666109875453,1.3107890150505626,FALSE,9000,Anchorage ,Anchorage ,
1023de17,TGO,LOME,LOME,6.0530713686295092,1.2722530220510373,FALSE,9000,Anchorage ,Anchorage ,
1023df9b,TGO,LOME,LOME,6.0323267524726365,1.2241728445119531,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023ddfb,TGO,LOME,LOME,6.0584568007955761,1.2961363019889383,FALSE,9000,Anchorage ,Anchorage ,
1023df85,TGO,LOME,LOME,6.0318364651809979,1.2192486936742195,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023dfbb,TGO,LOME,LOME,6.0374294157489228,1.2383135912396153,FALSE,9000,Anchorage ,Anchorage ,
1023e75d,TGO,LOME,LOME,6.0741838058296977,1.3058727758493212,FALSE,9000,Anchorage ,Anchorage ,
1023df83,TGO,LOME,LOME,6.0268695359354449,1.2191653448635935,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023de3d,TGO,LOME,LOME,6.0532072211641994,1.2675406321801412,FALSE,9000,Anchorage ,Anchorage ,
1023de1d,TGO,LOME,LOME,6.0639676777045768,1.2769690163512692,FALSE,9000,Anchorage ,Anchorage ,
1023dfbf,TGO,LOME,LOME,6.0423520239300066,1.2338615014964518,FALSE,9000,Anchorage ,Anchorage ,
1021602d,TGO,LOME,LOME,6.0270658336927632,1.2045973139585051,FALSE,9000,Anchorage ,Anchorage ,Ghana EEZ
1023de1b,TGO,LOME,LOME,6,1.2769048761120394,FALSE,9000,Anchorage ,Anchorage ,
1023de35,TGO,LOME,LOME,6.0478097397018278,1.2528374972214771,FALSE,9000,Anchorage ,Anchorage ,
1023d923,TGO,LOME,LOME,6,1.2573181277832033,FALSE,18000,Anchorage ,Anchorage ,
1023d88f,TGO,LOME,LOME,5.9477178194206335,1.225106282549727,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d893,TGO,LOME,LOME,6,1.2287199388980308,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d88d,TGO,LOME,LOME,6,1.2280531245987363,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d8e5,TGO,LOME,LOME,5.9532756831903058,1.2435126927125637,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d8ed,TGO,LOME,LOME,5.9532189290277389,1.2334179742964788,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d947,TGO,LOME,LOME,5.9689618146266463,1.2722796925256961,FALSE,18000,Anchorage ,Anchorage ,
1023d949,TGO,LOME,LOME,5.9738737096691779,1.2717006314970607,FALSE,18000,Anchorage ,Anchorage ,
1023d94f,TGO,LOME,LOME,5.9740602214990579,1.2768940070991914,FALSE,18000,Anchorage ,Anchorage ,
1023d957,TGO,LOME,LOME,6,1.2869589172976812,FALSE,18000,Anchorage ,Anchorage ,
1023d93d,TGO,LOME,LOME,5.9631186470409538,1.2630380164330159,FALSE,18000,Anchorage ,Anchorage ,
1023dc09,TGO,LOME,LOME,5.9845003990890975,1.3013644493726431,FALSE,18000,Anchorage ,Anchorage ,
1023dc6f,TGO,LOME,LOME,5.9948228625157922,1.3150024254441306,FALSE,18000,Anchorage ,Anchorage ,
1023d945,TGO,LOME,LOME,5.9689154786435568,1.2766006575067104,FALSE,18000,Anchorage ,Anchorage ,
1023dc07,TGO,LOME,LOME,5.9844670626370853,1.2962172683491433,FALSE,18000,Anchorage ,Anchorage ,
1023d937,TGO,LOME,LOME,5.9738774185579748,1.2670679749109859,FALSE,18000,Anchorage ,Anchorage ,
1023d939,TGO,LOME,LOME,5.9690593561518837,1.2672056101469242,FALSE,18000,Anchorage ,Anchorage ,
1023d8df,TGO,LOME,LOME,5.9635639942954413,1.2480247891781482,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d8ef,TGO,LOME,LOME,5.9530316736000621,1.2393834737092244,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d921,TGO,LOME,LOME,5.9636869718945063,1.2527534956128188,FALSE,18000,Anchorage ,Anchorage ,
1023d951,TGO,LOME,LOME,5.9740012193200656,1.281752686581707,FALSE,18000,Anchorage ,Anchorage ,
1023d8e1,TGO,LOME,LOME,5.9584791534467314,1.2482289686844112,FALSE,18000,Anchorage ,Anchorage ,Ghana EEZ
1023d895,TGO,LOME,LOME,6,1.2294314951654974,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d8dd,TGO,LOME,LOME,5.9629444360485326,1.2435288310646881,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d94b,TGO,LOME,LOME,5.9794544112964312,1.272154507755197,FALSE,17000,Anchorage ,Anchorage ,
1023d8a3,TGO,LOME,LOME,5.9637089421615661,1.2194200516211793,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d8eb,TGO,LOME,LOME,5.9579539397516781,1.2335884388888816,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023dc1b,TGO,LOME,LOME,5.9948934776693017,1.2960802795736883,FALSE,17000,Anchorage ,Anchorage ,
1023d8e9,TGO,LOME,LOME,5.9582578803422912,1.2390896688227824,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d927,TGO,LOME,LOME,5.968834501862335,1.253356304614891,FALSE,17000,Anchorage ,Anchorage ,
1023decb,TGO,LOME,LOME,5.9847455712685784,1.2672472053613093,FALSE,17000,Anchorage ,Anchorage ,
1023d8d9,TGO,LOME,LOME,5.9693495640174481,1.2487127265527274,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d897,TGO,LOME,LOME,5.9586336047495347,1.2240682073127316,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d935,TGO,LOME,LOME,5.9793088540336141,1.2678822258631277,FALSE,17000,Anchorage ,Anchorage ,
1023d8c1,TGO,LOME,LOME,5.9631641467768155,1.2335520412549159,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d8d7,TGO,LOME,LOME,6,1,FALSE,17000,Anchorage ,Anchorage ,
1023d953,TGO,LOME,LOME,5.9792982023287342,1.2822246658974616,FALSE,17000,Anchorage ,Anchorage ,
1023d8c3,TGO,LOME,LOME,6,1.2387128461443606,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d94d,TGO,LOME,LOME,5.9788033383083858,1.2771768592532657,FALSE,17000,Anchorage ,Anchorage ,
1023dc0d,TGO,LOME,LOME,5.9898627011415213,1.306141521470553,FALSE,17000,Anchorage ,Anchorage ,
1023deb5,TGO,LOME,LOME,5.984597520155253,1.2722236856955536,FALSE,17000,Anchorage ,Anchorage ,
1023d8e7,TGO,LOME,LOME,5.9579162212872276,1.2435753547009043,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023dc01,TGO,LOME,LOME,5.9847548473241829,1.2917294495846781,FALSE,17000,Anchorage ,Anchorage ,
1023d931,TGO,LOME,LOME,5.9739815548731086,1.262869919520591,FALSE,17000,Anchorage ,Anchorage ,
1023d8bd,TGO,LOME,LOME,5.9632366755384938,1.2237739396140461,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023dc73,TGO,LOME,LOME,5.9894074864871394,1.3112097066534714,FALSE,17000,Anchorage ,Anchorage ,
1023deab,TGO,LOME,LOME,6,1.2864994535802188,FALSE,17000,Anchorage ,Anchorage ,
1023dead,TGO,LOME,LOME,6,1.2824433968644637,FALSE,17000,Anchorage ,Anchorage ,
1023dc05,TGO,LOME,LOME,5.9902668581295329,1.2966056358480349,FALSE,17000,Anchorage ,Anchorage ,
1023d8bf,TGO,LOME,LOME,5.9632831028364581,1.2294399716262918,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d925,TGO,LOME,LOME,5.9682456574459657,1.258341355692596,FALSE,17000,Anchorage ,Anchorage ,
1023d93b,TGO,LOME,LOME,5.9688334578878957,1.2622653876108569,FALSE,17000,Anchorage ,Anchorage ,
1023d955,TGO,LOME,LOME,5.979459187824518,1.2865094496083691,FALSE,17000,Anchorage ,Anchorage ,
1023d891,TGO,LOME,LOME,5.9530025376572544,1.2240561080693784,FALSE,17000,Anchorage ,Anchorage ,Ghana EEZ
1023d92f,TGO,LOME,LOME,5.9740018721811623,1.2583623862066236,FALSE,17000,Anchorage ,Anchorage ,
1023d929,TGO,LOME,LOME,5.9736491736450725,1.2535743963853518,FALSE,17000,Anchorage ,Anchorage ,
1023dc0f,TGO,LOME,LOME,5.9899301786474091,1.300674132830127,FALSE,17000,Anchorage ,Anchorage ,
1023dc6d,TGO,LOME,LOME,5.9948836773140881,1.3109570954899568,FALSE,17000,Anchorage ,Anchorage ,
1023deb3,TGO,LOME,LOME,5.9843051816462554,1.2770152309603047,FALSE,17000,Anchorage ,Anchorage ,
