"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-10 21:56:20,"4",2025-09-20 01:07:23,"4","9.1","DAKAR",2025-09-10 21:56:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,195,1712.1,"SEN",FALSE,"IWC, ACAP, NAMMCO, ICCAT, SRFC",FALSE,0,TRUE,7,FALSE,0,77.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-08&end=2025-09-22"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-20 04:21:15,"4",2025-09-20 17:55:04,"4","0.5","DAKAR",2025-09-20 04:21:15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,147.504166666667,"SEN",FALSE,"ICCAT, SRFC, NAMMCO, ACAP, IWC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-18&end=2025-09-22"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-20 22:12:51,"4",2025-09-30 14:34:24,"4","9.7","DAKAR",2025-09-20 22:12:51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,45,1470.1625,"SEN",FALSE,"NAMMCO, SRFC, ACAP, IWC, ICCAT",TRUE,3,TRUE,2,FALSE,0,47.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-18&end=2025-10-02"")"
"JINFENG4","412549566","CHN","CHN","9994993","fishing","high","fishing","drifting_longlines","SEN","DAKAR",2025-06-15 20:25:41,"4",2025-08-19 14:37:12,"4","64.8","DAKAR",2025-06-15 20:25:41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,132,825.294444444445,NA,TRUE,"IWC, ACAP, ICCAT, NAMMCO",FALSE,0,TRUE,13,FALSE,0,78.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ff58c1125-58ef-aab1-955b-8e0df264ce62?&start=2025-06-13&end=2025-08-21"")"
"JIN SHENG NO.2","413270430","CHN","CHN","9105281","fishing","high","fishing","drifting_longlines","SEN","DAKAR",2024-10-19 11:02:45,"4",2025-07-08 08:30:06,"4","261.9","DAKAR",2024-10-19 11:02:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1200,10700.6233333333,NA,TRUE,"ICCAT, IWC, NAMMCO, ACAP",TRUE,3,TRUE,57,FALSE,0,98.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f6e04ce87-7891-0f6d-2760-6f9040cde342?&start=2024-10-17&end=2025-07-10"")"
"MAAN FWU NO.666","416004838","TWN","TWN",NA,"fishing","high","fishing","drifting_longlines","TTO","TTO-11",2025-02-19 18:23:16,"4",2025-08-24 08:52:53,"4","185.6","DAKAR",2024-10-12 03:18:00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,829,2805.39333333333,"SEN",TRUE,"SRFC, NAMMCO, ACAP, ICCAT, IWC",FALSE,0,TRUE,45,FALSE,0,61.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ac08ac48b-b129-4404-bc8f-2fa9254e5952?&start=2025-02-17&end=2025-08-26"")"
"FULL KUO SHENG","416173800","TWN","TWN",NA,"fishing","high","fishing","drifting_longlines","LKA","COLOMBO",2024-12-29 18:40:59,"4",2025-09-12 16:03:20,"4","256.9","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,226,1490.12305555556,NA,TRUE,"ACAP, ICCAT, NAMMCO, IWC",TRUE,1,TRUE,25,TRUE,1,6.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9365301a7-73e5-7f0c-1812-2e76829962a2?&start=2024-12-27&end=2025-09-14"")"
"SIDIA I","617134000","CPV","CPV","7424683","fishing","med","fishing","inconclusive","SEN","DAKAR",2025-07-04 20:45:09,"4",2025-07-07 05:32:21,"4","2.3","DAKAR",2025-07-04 20:45:09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,221.825,"GNB, SEN",FALSE,"IWC, SRFC, ICCAT, NAMMCO, ACAP",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ad004526f-f73f-1300-ece8-6ccfc1a5241a?&start=2025-07-02&end=2025-07-09"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-06-02 11:45:30,"4",2025-07-04 13:33:41,"4","32","DAKAR",2025-06-02 11:45:30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,366,1467.45305555556,"GIN, GNB, SLE, SEN",TRUE,"ACAP, ICCAT, IWC, NAMMCO, SRFC",FALSE,0,TRUE,39,FALSE,0,86,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-05-31&end=2025-07-06"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-07-09 17:20:23,"4",2025-08-02 13:05:52,"4","23.8","DAKAR",2025-07-09 17:20:23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,155,621.951388888889,"ESH, MRT",FALSE,"NAMMCO, SRFC, IWC, ACAP, ICCAT",FALSE,0,TRUE,9,TRUE,1,48.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-07-07&end=2025-08-04"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-08-07 15:51:03,"4",2025-08-24 19:05:30,"4","17.1","DAKAR",2025-08-07 15:51:03,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,148,531.488888888889,"ESH, MRT",TRUE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,23,FALSE,0,77.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-08-05&end=2025-08-26"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-08-30 08:16:21,"4",2025-09-17 22:19:22,"4","18.6","DAKAR",2025-08-30 08:16:21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,245,874.804166666668,"MRT, GNB, SEN, GIN",FALSE,"ICCAT, ACAP, SRFC, NAMMCO, IWC",FALSE,0,TRUE,23,FALSE,0,86.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-08-28&end=2025-09-19"")"
"VASK 24","654326100","MRT","MRT","8733756","fishing","high","fishing","trawlers","GIN","CONAKRY",2025-05-31 17:21:06,"4",2025-07-02 06:25:30,"4","31.5","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,110,3477.84305555555,"GIN, SEN",FALSE,"ACAP, NAMMCO, SRFC, IWC, ICCAT",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/183a14eba-ae2a-472a-4c29-f76945dd7deb?&start=2025-05-29&end=2025-07-04"")"
