"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-20 18:40:04,4,2025-09-02 03:42:54,4,12.4,"DAKAR",2025-08-20 18:40:04,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,305,6156.71388888888,"SEN, GNB",FALSE,"NAMMCO, ACAP, IWC, SRFC, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-08-18&end=2025-09-04"")"
"JAIME R","224069140","","ESP","9098880","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-27 15:10:25,4,2025-09-02 04:14:24,4,36.5,"DAKAR",2025-07-27 15:10:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,4,FALSE,0,4.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c55db3f88-825c-7b5e-ea2b-90578f54ef3f?&start=2025-07-25&end=2025-09-04"")"
"LA PINTA R","224175000","","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-27 14:51:54,4,2025-09-02 04:16:52,4,36.5,"DAKAR",2025-07-27 14:51:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1405,9323.03749999998,"GNB, SEN",FALSE,"ICCAT, SRFC, IWC, ACAP, NAMMCO",FALSE,0,TRUE,61,FALSE,0,66.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c17075854-49bb-6c86-ad25-6b9f2d6f6ddd?&start=2025-07-25&end=2025-09-04"")"
"YIFENG28","412209126","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-31 19:46:30,4,2025-09-02 21:33:50,4,33,"DAKAR",2025-07-31 19:46:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,9.31944444444444,"GNB",FALSE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,10,FALSE,0,8.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e37cb040b-bbe1-3f3c-c4fc-69d978402d3f?&start=2025-07-29&end=2025-09-04"")"
"LUQINGYUANYU200","412371179","CHN","CHN","1062639","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-28 17:31:11,4,2025-09-03 05:40:05,4,66.5,"DAKAR",2025-06-28 17:31:11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,972,3079.11666666666,NA,TRUE,"IWC, ACAP, NAMMCO, ICCAT",FALSE,0,TRUE,4,FALSE,0,90.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/eea763e53-32e3-a86a-8772-18d25484afd3?&start=2025-06-26&end=2025-09-05"")"
"YI FENG 26","412209123","CHN","CHN",NA,"fishing","low","fishing","unknown","SEN","DAKAR",2025-08-01 15:01:08,4,2025-09-03 15:20:37,4,33,"DAKAR",2025-08-01 15:01:08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,21,FALSE,0,16,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a41428649-904a-9c5a-8352-36c736c97746?&start=2025-07-30&end=2025-09-05"")"
"YIFENG10","412200999","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-01 11:51:45,4,2025-09-03 23:50:39,4,33.5,"DAKAR",2025-08-01 11:51:45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,2,FALSE,0,1.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5de9be58-8b54-b6da-c3b6-408c3c806ce8?&start=2025-07-30&end=2025-09-05"")"
NA,"412440814","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","CHN","SHIDAO",2025-08-23 19:32:46,3,2025-09-05 07:24:32,4,12.5,"DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,76,348.975555555556,NA,TRUE,"ICCAT, IWC, ACAP, NAMMCO",FALSE,0,TRUE,1,FALSE,0,83.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9836cf587-7c49-b1c6-138f-8ac4ca39e338?&start=2025-08-21&end=2025-09-07"")"
"YIFENG21","412209011","unknown","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-31 14:42:07,4,2025-09-05 22:17:16,4,36.3,"DAKAR",2025-07-31 14:42:07,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c168bbf49-9c02-8ea2-724f-1f17ea5b988d?&start=2025-07-29&end=2025-09-07"")"
"YANGMING8006","412209198","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-06 23:49:06,4,2025-09-06 20:01:20,4,30.8,"DAKAR",2025-08-06 23:49:06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,41.1055555555556,"GNB",FALSE,"IWC, ICCAT, SRFC, NAMMCO, ACAP",FALSE,0,TRUE,3,FALSE,0,3.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/053be272f-f82e-093f-d86c-862ba01b963d?&start=2025-08-04&end=2025-09-08"")"
"MONTECELO","359102000","SLV","SLV","7409152","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-08-27 17:54:09,4,2025-09-07 08:59:20,4,10.6,"DAKAR",2025-08-27 17:54:09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,90,582.338888888889,"MRT",FALSE,"IWC, ACAP, ICCAT, NAMMCO, SRFC",FALSE,0,TRUE,8,TRUE,5,47.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4bb1068b0-07b4-134f-87ed-a7ea92c038e9?&start=2025-08-25&end=2025-09-09"")"
"YIFENG7","412200996","CHN","CHN",NA,"fishing","med","fishing","trawlers","MEX","MEX-175",2025-09-05 21:17:13,4,2025-09-07 13:47:12,4,1.7,"DAKAR",2025-07-29 19:59:16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,12.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e0d511224-49a9-8047-a2ed-4fc1d0aaf626?&start=2025-09-03&end=2025-09-09"")"
"YINGMING8031","412209008","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-15 22:39:25,4,2025-09-07 16:53:46,4,22.8,"DAKAR",2025-08-15 22:39:25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,55.4666666666667,"GNB",FALSE,"SRFC, ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,10,FALSE,0,10.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5824d985-509c-6d36-cfd9-d45e58e5515b?&start=2025-08-13&end=2025-09-09"")"
"MIN LONG YU61146","412444322","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-08-18 21:38:28,4,2025-09-08 07:07:40,4,20.4,"DAKAR",2025-08-18 21:38:28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,33.7875,"SEN",FALSE,"SRFC, NAMMCO, ICCAT, ACAP, IWC",FALSE,0,TRUE,1,FALSE,0,16.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3d85e312f-f420-4646-1a9a-f1c99f636999?&start=2025-08-16&end=2025-09-10"")"
"ALFONSO RIERA TERCER","224282000","ESP","ESP","8734877","fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-07 11:30:46,4,2025-09-08 09:42:30,4,31.9,"DAKAR",2025-08-07 11:30:46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,420,13396.0277777778,"GNB, SEN",FALSE,"ICCAT, NAMMCO, SRFC, IWC, ACAP",FALSE,0,TRUE,1,FALSE,0,99.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d7f0a49c3-35ca-c6db-7786-d49a798e2e3c?&start=2025-08-05&end=2025-09-10"")"
"HAIXIN28","412201872","CHN","CHN",NA,"fishing","med","fishing","trawlers","GNB","BISSAU",2025-08-15 19:40:14,4,2025-09-08 16:47:24,4,23.9,"DAKAR",2025-01-25 12:49:30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,185,640.9125,"GNB, SEN",FALSE,"SRFC, ICCAT, NAMMCO, ACAP, IWC",FALSE,0,TRUE,12,FALSE,0,40.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/091267662-2761-8637-0d75-4cd332968347?&start=2025-08-13&end=2025-09-10"")"
"BACALAM","630124008","GNB","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-08 08:40:22,4,2025-09-08 21:03:10,4,0.5,"DAKAR",2025-07-19 15:36:01,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ea684eb3-34e7-885e-a813-29bcbce1f753?&start=2025-09-06&end=2025-09-10"")"
"WESTERO","266011000","","SWE",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-04 05:51:35,4,2025-09-08 21:04:09,4,4.6,"DAKAR",2025-09-04 05:51:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,90,1537.35,"SEN",FALSE,"SRFC, ICCAT, ACAP, NAMMCO, IWC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c65c0e5a3-38e1-fce8-013c-b5ae997aa5b2?&start=2025-09-02&end=2025-09-10"")"
"HAIXIN29","412549434","","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-19 18:55:51,4,2025-09-08 22:10:33,4,20.1,"DAKAR",2025-07-26 16:50:21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,300,4127.11111111111,"GNB, SEN",FALSE,"ICCAT, IWC, SRFC, NAMMCO, ACAP",FALSE,0,TRUE,4,FALSE,0,95.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5383e7875-5996-3d2e-1c30-45975f2c9902?&start=2025-08-17&end=2025-09-10"")"
"HAIXIN27","412201871","CHN","CHN",NA,"fishing","high","fishing","unknown","COG","POINTE NOIRE",2025-06-21 01:46:28,4,2025-09-08 22:15:17,3,79.8,"DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,3,FALSE,0,0.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/25f4f624f-fbe6-5e1d-a229-2a1588bfbc70?&start=2025-06-19&end=2025-09-10"")"
"FU YUAN YU 7853","412440815","CHN","CHN","9928308","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-23 06:57:38,4,2025-09-09 07:59:45,4,78,"DAKAR",2025-06-23 06:57:38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,291,4244.19472222222,"SEN",TRUE,"IWC, ICCAT, SRFC, ACAP, NAMMCO",FALSE,0,TRUE,12,TRUE,2,85.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c4bb871d9-954d-b6f4-14aa-375e0b9f95a6?&start=2025-06-21&end=2025-09-11"")"
"UMAIA","630124007","MRT","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-08 09:55:08,3,2025-09-09 13:00:49,3,1.1,"DAKAR",2025-07-21 22:28:49,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,86.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/82ae86704-45c9-b874-7c94-53135cbf5acc?&start=2025-09-06&end=2025-09-11"")"
"BALTIC JASMINE","209882000","CYP","CYP","9181156","added_TMT","TMT","carrier","carrier","BEL","ANTWERP",2025-09-03 10:52:03,4,2025-09-09 18:02:25,4,6.3,"DAKAR",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3e80ccbc6-6d2e-06d9-cb22-2d8bcdcf3d02?&start=2025-09-01&end=2025-09-11"")"
"YIFENG29","412209127","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-08-21 13:35:14,4,2025-09-10 06:00:54,4,19.7,"DAKAR",2025-08-21 13:35:14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/785354964-45b4-f8c5-b095-0f9384dec366?&start=2025-08-19&end=2025-09-12"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-09-04 20:31:17,4,2025-09-10 16:59:19,4,5.8,"DAKAR",2025-09-04 20:31:17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,55,2333.28611111111,"SEN, MRT",FALSE,"NAMMCO, ACAP, ICCAT, IWC, SRFC",FALSE,0,TRUE,3,TRUE,1,80.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-09-02&end=2025-09-12"")"
"COSTA DE  HUELVA","224854000","ESP","ESP","9379820","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-30 16:15:58,4,2025-09-11 04:59:35,4,42.5,"DAKAR",2025-07-30 16:15:58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,400,21888.7972222222,"SEN, GNB",FALSE,"NAMMCO, IWC, ICCAT, ACAP, SRFC",FALSE,0,TRUE,6,FALSE,0,98.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e31d7cd6-6c64-7b64-d9fd-71ea2e122789?&start=2025-07-28&end=2025-09-13"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-03 18:55:10,4,2025-09-11 07:19:19,4,7.5,"DAKAR",2025-09-03 18:55:10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,150,3825.06666666666,"GNB, SEN",FALSE,"IWC, NAMMCO, ACAP, SRFC, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-09-01&end=2025-09-13"")"
"NO.373 ORYONG","441242000","","KOR","9159139","fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2025-07-21 14:25:04,4,2025-09-12 01:11:43,4,52.4,"DAKAR",2024-11-12 18:20:13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,160,2666.46333333333,NA,TRUE,"NAMMCO, IWC, ACAP, ICCAT, CCSBT",FALSE,0,TRUE,32,FALSE,0,99,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41e7943ea-aadf-9bff-eb28-a534d7df5e8c?&start=2025-07-19&end=2025-09-14"")"
"FU YUAN YU 9805","412440649","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-18 18:01:40,4,2025-09-12 10:19:28,4,24.7,"DAKAR",2025-08-18 18:01:40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,375,1555.65,"GNB, SEN",FALSE,"SRFC, NAMMCO, IWC, ICCAT, ACAP",FALSE,0,TRUE,24,FALSE,0,55.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3bbf32e07-7bbc-8457-5eda-74a2ebe5f4b1?&start=2025-08-16&end=2025-09-14"")"
"YANGMING8007","412209199","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-26 11:51:25,4,2025-09-14 01:43:58,4,18.5,"DAKAR",2025-08-26 11:51:25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,70,160.066666666666,"SEN, GNB",FALSE,"NAMMCO, SRFC, ACAP, IWC, ICCAT",FALSE,0,TRUE,15,FALSE,0,21.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5eea628de-e233-1308-4ee1-9fcc3ceff90c?&start=2025-08-24&end=2025-09-16"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-26 02:01:55,4,2025-09-14 05:46:57,4,19.1,"DAKAR",2025-08-26 02:01:55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,185,5179.3625,"SEN, GMB",FALSE,"NAMMCO, ACAP, SRFC, IWC, ICCAT",FALSE,0,TRUE,9,FALSE,0,88.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-24&end=2025-09-16"")"
"FU YUAN YU 7856","412440841","CHN","CHN","9940277","fishing","high","fishing","unknown","SEN","DAKAR",2025-06-28 15:35:40,4,2025-09-14 08:15:43,4,77.7,"DAKAR",2025-06-28 15:35:40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,324,5120.72222222222,NA,TRUE,"NAMMCO, ACAP, ICCAT, IWC",TRUE,1,TRUE,8,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/512e5ab8a-a60e-4035-5f2d-cb443775f015?&start=2025-06-26&end=2025-09-16"")"
"MONTELAURA","355855000","PAN","PAN","7625500","added_TMT","TMT","carrier","carrier","BEN","COTONOU",2025-09-06 17:10:56,4,2025-09-14 08:30:01,4,7.6,"DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,93.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/115b89b37-784e-18ae-2885-d92d06a99119?&start=2025-09-04&end=2025-09-16"")"
"FU YUAN YU 7855","412440839","CHN","CHN","9940265","fishing","high","fishing","unknown","SEN","DAKAR",2025-06-27 06:40:01,4,2025-09-14 11:58:37,3,79.2,"DAKAR",2025-06-27 06:40:01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,664,4541.40111111111,NA,TRUE,"NAMMCO, ACAP, IWC, ICCAT",FALSE,0,TRUE,3,FALSE,0,95.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/efc6c291e-e7ec-b9cb-78f3-14f2ca9f5b4b?&start=2025-06-25&end=2025-09-16"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-09-03 18:43:41,4,2025-09-14 15:48:24,4,10.9,"DAKAR",2025-09-03 18:43:41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,50,433.108333333333,"MRT",FALSE,"NAMMCO, ACAP, SRFC, IWC, ICCAT",FALSE,0,TRUE,6,TRUE,6,29.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-09-01&end=2025-09-16"")"
"YANGMIN8002","412209196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-29 13:30:15,4,2025-09-14 16:55:58,4,16.1,"DAKAR",2025-08-29 13:30:15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,35,86.3152777777777,"SEN, GNB",FALSE,"ICCAT, IWC, ACAP, SRFC, NAMMCO",FALSE,0,TRUE,1,FALSE,0,8.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f23a6145b-bb7f-8e7e-5c7e-61a9e335f577?&start=2025-08-27&end=2025-09-16"")"
NA,"412331033","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-09-14 09:18:23,4,2025-09-14 23:57:21,4,0.6,"DAKAR",2025-09-14 09:18:23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e44610c28-8936-0ab8-e62b-0d27b5af60a7?&start=2025-09-12&end=2025-09-16"")"
"FU YUAN YU 7857","412440842","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-07-01 00:22:01,4,2025-09-15 12:48:50,3,76.5,"DAKAR",2025-07-01 00:22:01,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,588,2457.61444444444,NA,TRUE,"IWC, ICCAT, ACAP, NAMMCO",TRUE,1,TRUE,14,TRUE,1,75.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7c322f43d-deec-15b8-9b9d-17ecee242e1c?&start=2025-06-29&end=2025-09-17"")"
"ALFONSO RIERA CUARTO","224026860","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-20 13:47:47,4,2025-09-15 13:05:34,4,26,"DAKAR",2025-08-20 13:47:47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,175,12665.9888888889,"SEN, GNB",FALSE,"ICCAT, IWC, SRFC, ACAP, NAMMCO",FALSE,0,FALSE,0,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a054330ca-a2bd-7d39-14d8-3f381abda295?&start=2025-08-18&end=2025-09-17"")"
"BO YUAN 17","412549093","CHN","CHN",NA,"fishing","low","fishing","trawlers","GIN","CONAKRY",2025-09-13 14:06:47,4,2025-09-15 20:13:23,4,2.3,"DAKAR",2025-05-13 01:39:33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,90.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fe0ba908a-a464-f412-23e4-f0fd39fd6353?&start=2025-09-11&end=2025-09-17"")"
NA,"412331033","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-09-15 15:20:26,4,2025-09-15 23:49:05,4,0.3,"DAKAR",2025-09-15 15:20:26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e44610c28-8936-0ab8-e62b-0d27b5af60a7?&start=2025-09-13&end=2025-09-17"")"
"JOMAFRAN SEGUNDO","225995265","","ESP",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-09-11 00:33:03,4,2025-09-16 04:27:16,4,5.1,"DAKAR",2025-08-20 13:53:22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,50,920.383333333333,"GNB",FALSE,"SRFC, ICCAT, NAMMCO, ACAP, IWC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbd74e07f-fa3d-b182-eee3-802733bc5d5e?&start=2025-09-09&end=2025-09-18"")"
NA,"412331033","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-09-16 00:07:40,4,2025-09-16 23:59:43,4,1,"DAKAR",2025-09-16 00:07:40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e44610c28-8936-0ab8-e62b-0d27b5af60a7?&start=2025-09-14&end=2025-09-18"")"
"YIFENG25","412209122","CHN","CHN",NA,"fishing","low","fishing","unknown","SEN","DAKAR",2025-08-16 17:43:28,4,2025-09-17 03:22:35,4,31.4,"DAKAR",2025-08-16 17:43:28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,9,FALSE,0,5.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/632bb9e7e-e4ae-f310-71ff-3a5bcc4313ec?&start=2025-08-14&end=2025-09-19"")"
"YANGMING8001","412209195","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-09-01 23:56:03,4,2025-09-17 03:56:12,4,15.2,"DAKAR",2025-09-01 23:56:03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,2,FALSE,0,4.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e5f4ad48-88f3-9803-7051-7a03e4d7c782?&start=2025-08-30&end=2025-09-19"")"
"NO.211DONG WON","440782000","KOR","KOR","8821541","fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2025-06-14 08:15:06,4,2025-09-17 05:53:58,4,94.9,"DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,300,4748.70027777778,NA,TRUE,"IWC, NAMMCO, ICCAT, ACAP, CCSBT",TRUE,2,TRUE,47,FALSE,0,99.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/92c524c43-3eec-c379-a38b-3d2e66c0098d?&start=2025-06-12&end=2025-09-19"")"
"IRIS","629009068","GMB","GMB","8303288","fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-17 01:33:23,4,2025-09-17 11:04:18,4,0.4,"DAKAR",2025-09-17 10:15:00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8b7e94ff6-6fe5-0434-4c10-8f915e9f4a36?&start=2025-09-15&end=2025-09-19"")"
"YANGMING8032","412209009","","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-27 17:09:31,4,2025-09-17 18:41:47,4,21,"DAKAR",2025-08-27 17:09:31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,180,618.955555555556,"SEN, GNB",FALSE,"ACAP, NAMMCO, IWC, SRFC, ICCAT",FALSE,0,TRUE,25,FALSE,0,32.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fff3fc565-577b-cea2-43c6-9e6c215281f7?&start=2025-08-25&end=2025-09-19"")"
