"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","at_dock","abj_lagoon","abj_vridi","abj_cargo","abj_fishing","abj_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"BAO LUCKY","312756000","BLZ","BLZ","7809273","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-10 16:12:36,"4",2025-08-29 06:16:24,"4","18.6","ABIDJAN",2025-08-10 16:12:36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,25.5930555555556,"CIV",NA,"ACAP, IWC, FCWC, ICCAT, NAMMCO",FALSE,0,FALSE,0,FALSE,0,3.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68ab5e789-96a1-fd61-016c-92bd413a9682?&start=2025-08-08&end=2025-08-31"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-07 10:12:32,"4",2025-08-24 09:44:53,"4","17","ABIDJAN",2025-08-07 10:12:32,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,248.071666666667,NA,TRUE,"ICCAT, ACAP, IWC",FALSE,0,TRUE,13,TRUE,2,62.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-08-05&end=2025-08-26"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-09 15:42:26,"4",2025-07-31 06:04:26,"4","21.6","ABIDJAN",2025-07-09 15:42:26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20.5291666666667,"CIV",NA,"NAMMCO, ACAP, IWC, FCWC, ICCAT",FALSE,0,FALSE,0,TRUE,1,6.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-07-07&end=2025-08-02"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-30 10:10:22,"4",2025-09-20 08:36:19,"4","20.9","ABIDJAN",2025-08-30 10:10:22,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-08-28&end=2025-09-22"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-06 09:13:54,"4",2025-08-07 06:35:14,"4","0.9","ABIDJAN",2025-08-06 09:13:54,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,45.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-08-04&end=2025-08-09"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-05 16:38:37,"4",2025-07-01 17:22:50,"4","26","ABIDJAN",2025-06-05 16:38:37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,2,TRUE,2,16.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-06-03&end=2025-07-03"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-17 10:18:21,"4",2025-09-02 11:20:32,"4","16","ABIDJAN",2025-08-17 10:18:21,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,6.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-08-15&end=2025-09-04"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-21 11:27:16,"4",2025-08-08 15:41:33,"4","18.2","ABIDJAN",2025-07-21 11:27:16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,10.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-07-19&end=2025-08-10"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-26 08:00:09,"4",2025-07-16 09:30:15,"4","20","ABIDJAN",2025-06-26 08:00:09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,10.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-06-24&end=2025-07-18"")"
"ATLANTIC GLORY","312864000","BLZ","BLZ","8919403","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-26 11:25:18,"4",2025-08-15 07:16:32,"4","19.8","ABIDJAN",2025-07-26 11:25:18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,16.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2134364c-c3d5-8ee9-ddd4-5511c0500a50?&start=2025-07-24&end=2025-08-17"")"
"ATLANTIC GLORY","312864000","BLZ","BLZ","8919403","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-23 13:54:28,"4",2025-09-10 14:40:52,"4","18","ABIDJAN",2025-08-23 13:54:28,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,10.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2134364c-c3d5-8ee9-ddd4-5511c0500a50?&start=2025-08-21&end=2025-09-12"")"
"ATLANTIC GLORY","312864000","BLZ","BLZ","8919403","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-07 12:38:54,"4",2025-07-05 14:31:40,"4","28","ABIDJAN",2025-06-07 12:38:54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9.6275,"CIV",TRUE,"FCWC, ACAP, ICCAT, IWC, NAMMCO",FALSE,0,FALSE,0,TRUE,1,28.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2134364c-c3d5-8ee9-ddd4-5511c0500a50?&start=2025-06-05&end=2025-07-07"")"
"ATLANTIC PRINCE","312867000","BLZ","BLZ","8919415","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-10 12:19:28,"4",2025-09-13 14:54:40,"4","34.1","ABIDJAN",2025-08-10 12:19:28,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,2.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a8fa13d03-3876-ae64-a357-4823082c2984?&start=2025-08-08&end=2025-09-15"")"
"ATLANTIC PRINCE","312867000","BLZ","BLZ","8919415","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-21 10:58:59,"4",2025-08-02 08:10:22,"4","41.9","ABIDJAN",2025-06-21 10:58:59,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,530.804166666667,NA,TRUE,"ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,29,TRUE,1,75,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a8fa13d03-3876-ae64-a357-4823082c2984?&start=2025-06-19&end=2025-08-04"")"
"ALBACORA CARIBE","353171000","PAN","PAN","8716825","fishing","high","Fishing vessel","Purse seine","SEN","DAKAR",2025-07-15 07:26:05,"4",2025-08-17 06:58:13,"4","33","ABIDJAN",2025-08-17 06:53:33,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,429.938888888889,"MRT, ESH",NA,"ACAP, ICCAT, SRFC, NAMMCO, IWC",FALSE,0,TRUE,6,TRUE,6,26.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ef9f4545a-a733-e7a5-4cb3-b9cc3cbf66c0?&start=2025-07-13&end=2025-08-19"")"
"SYDNEY SOFIA","356262000","PAN","PAN","9857030","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-10 08:38:46,"4",2025-08-25 07:08:26,"4","14.9","ABIDJAN",2025-08-10 08:38:46,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,325.850833333333,"LBR",TRUE,"FCWC, ICCAT, ACAP, IWC, NAMMCO",FALSE,0,TRUE,14,TRUE,1,88.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2de78309-99b3-6b6a-2926-8af2b3051672?&start=2025-08-08&end=2025-08-27"")"
"SYDNEY SOFIA","356262000","PAN","PAN","9857030","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-29 11:06:56,"4",2025-09-16 06:08:23,"4","17.8","ABIDJAN",2025-08-29 11:06:56,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,220.887777777778,"LBR",TRUE,"ACAP, ICCAT, NAMMCO, IWC, FCWC",FALSE,0,TRUE,10,TRUE,4,77.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2de78309-99b3-6b6a-2926-8af2b3051672?&start=2025-08-27&end=2025-09-18"")"
"SYDNEY SOFIA","356262000","PAN","PAN","9857030","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-21 09:15:41,"4",2025-08-05 06:07:57,"4","14.8","ABIDJAN",2025-07-21 09:15:41,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,264.775,NA,TRUE,"ACAP, IWC, ICCAT",FALSE,0,TRUE,11,TRUE,2,90.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2de78309-99b3-6b6a-2926-8af2b3051672?&start=2025-07-19&end=2025-08-07"")"
"SYDNEY SOFIA","356262000","PAN","PAN","9857030","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-29 08:17:08,"4",2025-07-17 06:00:35,"4","17.9","ABIDJAN",2025-06-29 08:17:08,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,358.631666666666,NA,TRUE,"IWC, ICCAT, ACAP",FALSE,0,TRUE,19,TRUE,1,93.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f2de78309-99b3-6b6a-2926-8af2b3051672?&start=2025-06-27&end=2025-07-19"")"
"FARO DE LIBERTAD","359082024","SLV","SLV","8829452","fishing","low","Support vessel","purse_seine_support","STP","SAO TOME",2025-06-27 14:47:08,"4",2025-08-18 06:19:40,"4","51.6","ABIDJAN",2025-04-19 15:06:05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aef0e60a4-40f1-e90a-e4aa-d840f22eda4f?&start=2025-06-25&end=2025-08-20"")"
"FARO DE LIBERTAD","359082024","SLV","SLV","8829452","fishing","low","Support vessel","purse_seine_support","CIV","ABIDJAN",2025-08-22 14:59:16,"4",2025-09-08 15:24:59,"4","17","ABIDJAN",2025-08-22 14:59:16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,21.9988888888889,"STP, GAB",NA,"IWC, COREP, ACAP, ICCAT",FALSE,0,TRUE,3,FALSE,0,66.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aef0e60a4-40f1-e90a-e4aa-d840f22eda4f?&start=2025-08-20&end=2025-09-10"")"
"HAI LU FENG 7","412209590","CHN","CHN",NA,"fishing","high","Fishing vessel","Trawl ","CIV","ABIDJAN",2025-06-21 06:43:21,"4",2025-07-01 06:20:25,"4","10","ABIDJAN",2025-06-21 06:43:21,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.958333333333,"CIV",NA,"IWC, ICCAT, ACAP, FCWC, NAMMCO",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fbed92149-9677-4209-36a6-b3850b14affc?&start=2025-06-19&end=2025-07-03"")"
"HAILUFENG8","412209610","CHN","CHN",NA,"fishing","med","Fishing vessel","Trawl","CIV","ABIDJAN",2025-09-05 01:53:43,"4",2025-09-08 01:04:44,"4","3","ABIDJAN",2025-09-05 01:53:43,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,5.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-09-03&end=2025-09-10"")"
"HAILUFENG8","412209610","CHN","CHN",NA,"fishing","med","Fishing vessel","Trawl","CIV","ABIDJAN",2025-09-10 17:17:46,"4",2025-09-26 09:30:54,"4","15.7","ABIDJAN",2025-09-10 17:17:46,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,1.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-09-08&end=2025-09-28"")"
"HAILUFENG8","412209610","CHN","CHN",NA,"fishing","med","Fishing vessel","Trawl","CIV","ABIDJAN",2025-06-18 06:33:53,"4",2025-07-01 06:17:21,"4","13","ABIDJAN",2025-06-18 06:33:53,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,66.9638888888889,"CIV",NA,"ICCAT, FCWC, NAMMCO, IWC, ACAP",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-06-16&end=2025-07-03"")"
"HAILUFENG8","412209610","CHN","CHN",NA,"fishing","med","Fishing vessel","Trawl","CIV","ABIDJAN",2025-09-01 01:07:05,"4",2025-09-04 05:22:56,"4","3.2","ABIDJAN",2025-09-01 01:07:05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-08-30&end=2025-09-06"")"
"HAI LU FENG 8","412209620","CHN","CHN",NA,"fishing","high","Fishing vessel","Trawl","GHA","TEMA",2025-08-01 05:17:25,"4",2025-08-02 10:05:58,"3","1.2","ABIDJAN",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,20,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/411023902-2cce-4134-176e-408abc08f4e4?&start=2025-07-30&end=2025-08-04"")"
"HAILUFENG 10","412209630","CHN","CHN",NA,"fishing","high","Fishing vessel","Trawl","GHA","SEKONDI-TAKORADI",2025-08-04 21:52:29,"3",2025-08-05 01:52:29,"3","0.2","ABIDJAN",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,20,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/005035fdd-d0cd-9fb3-2c30-9a5412e1324e?&start=2025-08-02&end=2025-08-07"")"
"PANOFI FORE RUNNER","627072000","GHA","GHA","9568859","fishing","high","Fishing vessel","Purse seine","GHA","SEKONDI-TAKORADI",2025-09-04 18:40:59,"4",2025-09-05 14:00:41,"4","0.8","ABIDJAN",2025-05-09 14:49:32,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/04b95cb83-31d8-06e7-0845-8691696643f5?&start=2025-09-02&end=2025-09-07"")"
"AFRICA STAR","627074000","GHA","GHA","8010386","fishing","high","Fishing vessel","Purse seine","GHA","SEKONDI-TAKORADI",2025-08-01 15:39:55,"4",2025-08-02 06:15:21,"4","0.6","ABIDJAN",2024-07-04 18:36:51,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,68.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9aed1677e-ef23-f541-58eb-8d755d410df4?&start=2025-07-30&end=2025-08-04"")"
"LONG TAI  2","627227000","GHA","GHA",NA,"fishing","high","fishing","fishing","GHA","SEKONDI-TAKORADI",2025-08-16 10:09:21,"4",2025-08-17 06:45:39,"4","0.8","ABIDJAN",2024-08-17 14:15:13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d13ddde59-9932-e1ad-f3cf-ef550f5755f9?&start=2025-08-14&end=2025-08-19"")"
"PANOFI COMMANDER","627255000","GHA","GHA","9097379","fishing","high","Fishing vessel","Purse seine","GHA","SEKONDI-TAKORADI",2025-09-14 16:25:40,"4",2025-09-15 06:16:04,"4","0.5","ABIDJAN",2025-04-18 12:00:57,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0e6e33a8e-ed23-7936-49be-11f4af2becf9?&start=2025-09-12&end=2025-09-17"")"
"PANOFI QUEEN","627267000","GHA","GHA","9097329","fishing","high","fishing","tuna_purse_seines","GHA","SEKONDI-TAKORADI",2025-09-24 01:01:02,"4",2025-09-24 14:20:29,"4","0.5","ABIDJAN",2025-08-26 13:03:36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/557686bd6-625a-d2da-d22b-7f3d47a0e1a2?&start=2025-09-22&end=2025-09-26"")"
"PANOFI QUEEN","627267000","GHA","GHA","9097329","fishing","high","fishing","tuna_purse_seines","GHA","TEMA",2025-08-08 15:35:27,"4",2025-08-26 05:15:41,"4","17.5","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,1.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/557686bd6-625a-d2da-d22b-7f3d47a0e1a2?&start=2025-08-06&end=2025-08-28"")"
"AFKO FOOD 805","627949000","GHA","GHA","8017786","fishing","high","Fishing vessel","Purse seine","GHA","TEMA",2025-08-19 14:30:52,"4",2025-08-21 10:52:19,"4","1.8","ABIDJAN",2025-03-06 09:34:51,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.33472222222222,"CIV",NA,"ICCAT, NAMMCO, IWC, ACAP, FCWC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e58dca6ae-ef00-6e17-f3f9-4f49d22b81b5?&start=2025-08-17&end=2025-08-23"")"
"PANOFI MASTER","627997000","GHA","GHA","8976815","fishing","high","Fishing vessel","Purse seine","GHA","SEKONDI-TAKORADI",2025-09-10 11:04:10,"4",2025-09-11 05:55:07,"4","0.8","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7b4c7f97f-f297-3a81-22a7-5d210ca4d71e?&start=2025-09-08&end=2025-09-13"")"
"DICHA SIETE","312177000","BLZ","BLZ","9197650","fishing","low","Fishing vessel","Purse seine","GHA","TEMA",2025-09-03 12:01:28,"4",2025-09-04 13:00:49,"4","1","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,92.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5758f6250-0c66-39ba-641f-74a058d93404?&start=2025-09-01&end=2025-09-06"")"
"AGIOS NIKOLAUS","224933000","ESP","ESP","8960517","fishing","high","fishing","drifting_longlines","CPV","MINDELO",2025-05-24 14:59:32,"4",2025-07-10 07:19:41,"1","46.7","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,721.19,NA,TRUE,"ICCAT, IWC, NAMMCO, ACAP",FALSE,0,TRUE,37,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8d82355f7-7afd-753e-ed9b-bd7d900110af?&start=2025-05-24&end=2025-07-10"")"
"FRIO FORWIN","273379740","RUS","RUS","9076260","carrier","high","carrier","specialized_reefer","SEN","DAKAR",2025-07-29 18:21:08,"4",2025-08-03 04:12:39,"1","4.4","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/da1cd7e1b-b8d0-539c-6581-2b3df8d0a6af?&start=2025-7-29&end=2025-08-03"")"
