trip_id,event_id,event_type,year,vessel_id,ssvid,shipname,vessel_flag_best,callsign,imo,vessel_class_best,geartype_best,vessel_class_initial,class_confidence,trip_start,start_port_iso3,start_port_label,trip_end,end_port_iso3,end_port_label,port_anchorage_id,total_voyage_days,total_voyage_h,total_ais_h,percent_ais_voyage,event_start,event_end,event_duration_d,lat_mean,lon_mean,lat_end,lon_end,distance_km,speed_knots,eez,major_fao,high_seas,rfmo,start_distance_from_shore_km,end_distance_from_shore_km,start_distance_from_port_km,end_distance_from_port_km,positions_12_hours_before,encountered_ssvid,encountered_vessel_id,encountered_shipname,encountered_callsign,encountered_imo,encountered_flag,encountered_vessel_class,encountered_geartype,port_event_type,port_event_timestamp,port_event_lat,port_event_lon,port_label,sublabel,port_event_anchorage_id,port_distance_from_shore_m,at_dock,port_confidence,possible_spoofing
st6PWc3Kqp,e7522ea406104ced5a6267299f3560cc,Gap,2021,f30e209ee-e2df-4bba-a367-930c27b4731f,440222000,LAKE CASTLE,KOR,D7NB,9004657,carrier,carrier,,NA,04/10/2021 04:34,PNG,RABAUL,09/10/2021 22:59,PHL,GENERAL SANTOS,32f7a147,5.8,139,66,47.5,07/10/2021 15:45,07/10/2021 23:55,0.3,NA,NA,1.92,133.2,203.9,13.5,IDN,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",197,234,265.8,324.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
st6PWc3Kqp,c911d62a0bd4c605b530677bec323a08,Gap,2021,f30e209ee-e2df-4bba-a367-930c27b4731f,440222000,LAKE CASTLE,KOR,D7NB,9004657,carrier,carrier,,NA,04/10/2021 04:34,PNG,RABAUL,09/10/2021 22:59,PHL,GENERAL SANTOS,32f7a147,5.8,139,66,47.5,08/10/2021 04:05,24/11/2021 02:55,47,NA,NA,6.33,123.23,1107.3,0.5,PLW,NA,NA,"ACAP, FFA, IWC, SPC, WCPFC",171,89,338.2,139.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
st6PWc3Kqp,7838d9e303bf2563edcdbf827e0f1279,Port_Visit,2021,f30e209ee-e2df-4bba-a367-930c27b4731f,440222000,LAKE CASTLE,KOR,D7NB,9004657,carrier,carrier,,NA,04/10/2021 04:34,PNG,RABAUL,09/10/2021 22:59,PHL,GENERAL SANTOS,32f7a147,5.8,139,66,47.5,09/10/2021 22:59,02/11/2021 16:33,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,3bbf1e2e914863bba2b108930516d5e3,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,03/02/2022 06:05,13/02/2022 07:46,10.1,NA,NA,0.09,148.91,2532.8,5.7,MHL,NA,NA,"ACAP, FFA, IWC, SPC, WCPFC",61,171,78.7,326.9,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,7d93f8b8f6cc60a1b055dcc1e02c345d,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,16/02/2022 19:48,17/02/2022 04:01,0.3,NA,NA,6.1,131.35,159.2,10.5,PLW,NA,NA,"ACAP, FFA, IWC, SPC, WCPFC",67,128,264.9,367.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,f6cd550f6fa44c11f235935300fcaf67,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,17/02/2022 05:02,17/02/2022 16:01,0.5,NA,NA,6.65,129.36,208.7,10.3,PLW,NA,NA,"ACAP, FFA, IWC, SPC, WCPFC",146,313,383.1,398.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,6d0fe981344427e2dbbd8a6560694322,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,17/02/2022 17:24,18/02/2022 00:09,0.3,NA,NA,6.53,127.92,136,10.9,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",290,168,375.3,249.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,2b293836a888fad1951ba3510b42464a,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,18/02/2022 00:09,18/02/2022 22:12,0.9,NA,NA,5.86,125.15,314.5,7.7,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",168,4,249.5,7.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,2d2f74f78f0fed86b5c9fc56731bb99e,Gap,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,18/02/2022 22:13,19/02/2022 04:16,0.3,NA,NA,6.03,125.15,18.7,1.7,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",4,2,7.7,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,7c518653f3ff2bc5226d4ed656b2a62e,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,19/02/2022 04:14,19/02/2022 05:36,0.1,-3.76,155.64,NA,NA,1.7,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",105,106,213.1,214.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1GH05XQgIr,b23f43a1dab97f2b97e274e0bd1403c3,Port_Visit,2022,8b035f032-2dc1-3eb1-af59-930e5d8a01ab,510100000,FULL FORTUNE 101,FSM,V6PFF10,8748505,fishing,tuna_purse_seines,,NA,03/02/2022 01:39,MHL,MAJURO,19/02/2022 04:16,PHL,GENERAL SANTOS,32f7a149,16.1,388,74,19.1,19/02/2022 04:16,16/04/2022 02:52,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,c708f29a22768d3fdf64a5d1621d2644,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,19/02/2022 08:41,19/02/2022 19:56,0.5,-4,155.69,NA,NA,19.7,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",81,97,186.4,204.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5b99aed14eb351e78dc3c3a5660289d5,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,19/02/2022 08:47,19/02/2022 19:59,0.5,-4,155.7,NA,NA,20.1,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",97,81,204.4,187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,e679846eb2b76ab3b0cb9e30f2a664a8,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,19/02/2022 23:22,20/02/2022 02:37,0.1,-3.65,155.87,NA,NA,7.7,2.5,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",125,129,236.3,240.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,fb1fe3135c7db5b3fc711433b47aad53,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,19/02/2022 23:59,20/02/2022 01:59,0.1,-3.64,155.87,NA,NA,2.8,0.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",128,125,240,237.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,501808e1204bd497d1c7ed940c4c4a2d,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,20/02/2022 06:57,20/02/2022 19:59,0.5,-3.61,155.79,NA,NA,22.4,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",125,111,246.8,227.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,2b793d09103517e10774e4fea855854c,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,20/02/2022 07:42,20/02/2022 19:56,0.5,-3.6,155.8,NA,NA,20.6,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",111,124,227.7,247.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,e0d4fe564da5e514c4eb8d475ae89329,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,21/02/2022 04:57,21/02/2022 17:41,0.5,-3.38,156.52,NA,NA,27.8,1.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",157,168,314.9,297.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,1afe0cc36f10c693f0f42ec56a172c73,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,21/02/2022 06:46,21/02/2022 18:30,0.5,-3.38,156.47,NA,NA,29.5,1.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",167,163,297,315.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,d01c47d95dcce9f95b783c8f3f79940f,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,21/02/2022 18:54,22/02/2022 02:57,0.3,-3.34,156.35,NA,NA,15.2,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",171,172,302,294.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,b7ad8065892c3b91f737e000eb38084e,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,22/02/2022 05:56,22/02/2022 07:56,0.1,-3.21,156.24,NA,NA,0.9,0.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",168,168,302.1,302.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,19ccc072b2b9cd3be96a079c31d4ccea,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,23/02/2022 04:59,23/02/2022 16:57,0.5,-3.46,158.58,NA,NA,16.8,0.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",151,153,426.4,412.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,3b33482339dedd8a840a9d7a481bbd66,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,23/02/2022 07:47,23/02/2022 16:44,0.4,-3.48,158.55,NA,NA,12.7,0.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",153,151,412.8,423.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,965dcf03d138860dc3f1f568f0d411a7,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,23/02/2022 18:54,23/02/2022 21:58,0.1,-3.46,158.36,NA,NA,2.6,0.5,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",168,170,410.5,409.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,8ebb6324a75b1f067ff829521bcb20e7,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,24/02/2022 09:07,24/02/2022 16:43,0.3,-4.05,157.34,NA,NA,6.9,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",84,88,304,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f49228f39b6100e2738a6aecc86bc540,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,24/02/2022 09:57,24/02/2022 16:58,0.3,-4.05,157.34,NA,NA,6.4,0.5,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",87,84,308.1,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,54107c25e70e8827209d5d1a93f74433,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,24/02/2022 18:50,24/02/2022 21:16,0.1,-4.02,157.14,NA,NA,4.4,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",83,84,296.9,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,7879af13ade5ac71035387dc75bba340,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,25/02/2022 04:50,25/02/2022 06:47,0.1,-3.38,156.42,NA,NA,1.3,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",167,167,298.6,299.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f624aba9ff002e82106cf0a596b45e74,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,25/02/2022 10:48,25/02/2022 17:28,0.3,-2.93,155.79,NA,NA,11.7,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",129,123,303.3,305.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,40090e22ddb58db7dfacc13d5835847e,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,25/02/2022 11:00,25/02/2022 17:26,0.3,-2.93,155.79,NA,NA,10.1,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",121,131,300.6,309.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,056a5cebaf798156f427194effd50c54,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,25/02/2022 18:57,25/02/2022 21:58,0.1,-2.79,155.69,NA,NA,6,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",122,122,312.9,316.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5f39c8431372caf8fd30328f1aa0a411,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,26/02/2022 00:40,26/02/2022 02:32,0.1,-2.65,156.07,NA,NA,2.7,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",165,168,344.4,346.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,e0790e2fd5a17da289c61a7f837e833e,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,26/02/2022 07:07,26/02/2022 09:59,0.1,-2.6,155.97,NA,NA,3.1,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",161,159,347.1,346.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,8feace320d7fd4d1641b4fdefd2bfe20,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,26/02/2022 09:04,26/02/2022 10:20,0.1,-2.59,155.96,NA,NA,2.2,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",158,160,346.2,347.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,9f17e21c261ed956d713e6d8aec91838,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,27/02/2022 01:34,27/02/2022 04:20,0.1,-1.42,158.47,NA,NA,11.5,2.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",358,360,610.6,616.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,2c9ea3ed682f0ebbba0cc4a2dab4fbc5,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,27/02/2022 11:48,27/02/2022 18:01,0.3,-2.45,157.21,NA,NA,7.7,0.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",254,258,431.8,438.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,9bd31f9a866d246c56afa4b23d6d894e,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,27/02/2022 11:59,27/02/2022 19:40,0.3,-2.46,157.2,NA,NA,9.2,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",258,251,438.1,428.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,145d3d954e5a6e498ffbfea2c8081239,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,27/02/2022 21:58,28/02/2022 01:55,0.2,-2.81,157.12,NA,NA,7.3,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",218,215,398.5,399.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5ae40e65571edd45faf7cd9ddd7234e5,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,28/02/2022 00:00,28/02/2022 01:43,0.1,-2.81,157.14,NA,NA,2.6,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",216,217,399.1,401.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,c655c551a2d64386d29c20bdab7ae160,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,01/03/2022 02:06,01/03/2022 07:18,0.2,-2.16,155.26,NA,NA,5.2,0.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",138,141,307.9,310.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,fd1b412beb6bf307ccc5417c9f73a5a1,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,01/03/2022 05:41,01/03/2022 07:49,0.1,-2.15,155.26,NA,NA,3.3,0.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",141,138,310.8,307.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
